Key,Data
전일 종가,30.03
금일 변동,29.82-30.67
매출,108.28M
금일 시가,30.33
52주 변동폭,27.08-34.65
주당순이익,3.9
거래량,"38,560"
총 시가,472.45M
배당금,"0.95
(3.15%)"
평균 거래량,"35,410"
주가수익비율,7.71
베타,0.94
1년 변동률,-1.41%
발행주식수,"15,680,463"
다음 실적 발표일,2022년 7월 28일
