Key,Data
전일 종가,24.7
금일 변동,25.08-25.08
매출,9.15M
금일 시가,25.08
52주 변동폭,20.12-27
주당순이익,0.69
거래량,32
총 시가,138.35M
배당금,"0.40
(1.62%)"
평균 거래량,"2,372"
주가수익비율,35.79
베타,0.58
1년 변동률,-0.32%
발행주식수,"5,601,412"
다음 실적 발표일,-
