Key,Data
전일 종가,31.34
금일 변동,31.16-31.84
매출,1.75B
금일 시가,31.16
52주 변동폭,29-39.76
주당순이익,-0.7
거래량,"106,946"
총 시가,988.65M
배당금,"0.88
(2.79%)"
평균 거래량,"125,633"
주가수익비율,-
베타,1.03
1년 변동률,-17.95%
발행주식수,"31,306,248"
다음 실적 발표일,2022년 7월 28일
