Key,Data
전일 종가,183.85
금일 변동,182.57-185.04
매출,1.91B
금일 시가,183.39
52주 변동폭,147.5-205.37
주당순이익,4.87
거래량,"518,520"
총 시가,13.4B
배당금,"1.96
(1.07%)"
평균 거래량,"539,720"
주가수익비율,37.74
베타,0.59
1년 변동률,17.24%
발행주식수,"72,861,807"
다음 실적 발표일,2022년 8월 16일
