Key,Data
전일 종가,2.38
금일 변동,2.31-2.42
매출,4.04M
금일 시가,2.31
52주 변동폭,2.09-5.09
주당순이익,-0.21
거래량,"111,275"
총 시가,117.76M
배당금,"N/A
(N/A)"
평균 거래량,"46,264"
주가수익비율,-
베타,1.17
1년 변동률,-40.25%
발행주식수,"49,046,246"
다음 실적 발표일,2022년 7월 27일
