Key,Data
전일 종가,37.58
금일 변동,37.47-39.24
매출,432.06M
금일 시가,37.62
52주 변동폭,33.92-61.97
주당순이익,1.58
거래량,"18,018"
총 시가,751.17M
배당금,"N/A
(N/A)"
평균 거래량,"18,228"
주가수익비율,24.02
베타,0.96
1년 변동률,-37.84%
발행주식수,"19,420,167"
다음 실적 발표일,2022년 7월 28일
