Key,Data
전일 종가,17.27
금일 변동,17.23-17.82
매출,1.04B
금일 시가,17.23
52주 변동폭,14.72-19.94
주당순이익,1.14
거래량,"331,866"
총 시가,1.45B
배당금,"0.24
(1.39%)"
평균 거래량,"484,418"
주가수익비율,15.16
베타,0.82
1년 변동률,3.1%
발행주식수,"81,946,496"
다음 실적 발표일,2022년 7월 21일
