Key,Data
전일 종가,5.52
금일 변동,5.42-5.9
매출,681.96M
금일 시가,5.42
52주 변동폭,4.8-11.76
주당순이익,-3.37
거래량,"254,852"
총 시가,154.31M
배당금,"N/A
(N/A)"
평균 거래량,"409,845"
주가수익비율,-
베타,1.71
1년 변동률,-50.85%
발행주식수,"26,790,514"
다음 실적 발표일,2022년 8월 31일
