Key,Data
전일 종가,70.6
금일 변동,69.88-72.25
매출,1.78B
금일 시가,70.45
52주 변동폭,68.27-96.95
주당순이익,3.29
거래량,"258,053"
총 시가,3.33B
배당금,"0.78
(1.09%)"
평균 거래량,"206,722"
주가수익비율,21.45
베타,1.02
1년 변동률,-14.08%
발행주식수,"46,313,320"
다음 실적 발표일,2022년 7월 26일
