Key,Data
전일 종가,5.775
금일 변동,5.745-5.95
매출,12.69M
금일 시가,5.76
52주 변동폭,4.25-8
주당순이익,-0.57
거래량,"47,756"
총 시가,72.89M
배당금,"N/A
(N/A)"
평균 거래량,"33,701"
주가수익비율,-
베타,2.08
1년 변동률,4.07%
발행주식수,"12,395,629"
다음 실적 발표일,2022년 8월 10일
