Key,Data
전일 종가,9.41
금일 변동,9.29-9.49
매출,543.01M
금일 시가,9.34
52주 변동폭,6.69-12.22
주당순이익,0.14
거래량,"873,389"
총 시가,973.32M
배당금,"N/A
(N/A)"
평균 거래량,"615,995"
주가수익비율,65.69
베타,0.84
1년 변동률,35.4%
발행주식수,"104,489,365"
다음 실적 발표일,2022년 8월 01일
