Key,Data
전일 종가,29.51
금일 변동,29.21-31.15
매출,31.72M
금일 시가,29.42
52주 변동폭,28.2-41.3
주당순이익,3.87
거래량,"18,594"
총 시가,173.95M
배당금,"0.64
(2.14%)"
평균 거래량,"21,214"
주가수익비율,7.63
베타,0.67
1년 변동률,1.8%
발행주식수,"5,842,966"
다음 실적 발표일,2022년 7월 20일
