Key,Data
전일 종가,0.8
금일 변동,0.756-0.89
매출,4.32M
금일 시가,0.8
52주 변동폭,0.69-5.87
주당순이익,-0.71
거래량,"181,529"
총 시가,39.05M
배당금,"N/A
(N/A)"
평균 거래량,"315,390"
주가수익비율,-
베타,1.7
1년 변동률,-84.67%
발행주식수,"49,429,054"
다음 실적 발표일,2022년 8월 11일
