Key,Data
전일 종가,5.9
금일 변동,5.731-6.07
매출,59.71M
금일 시가,5.95
52주 변동폭,3.94-10.5
주당순이익,-1.02
거래량,"16,062"
총 시가,41.67M
배당금,"N/A
(N/A)"
평균 거래량,"27,105"
주가수익비율,-
베타,1.44
1년 변동률,-38.89%
발행주식수,"7,002,961"
다음 실적 발표일,2022년 8월 03일
