Key,Data
전일 종가,17.79
금일 변동,17.5-17.99
매출,539.73M
금일 시가,17.79
52주 변동폭,14.57-27.25
주당순이익,1.5
거래량,"39,115"
총 시가,288.49M
배당금,"0.56
(3.14%)"
평균 거래량,"36,275"
주가수익비율,11.85
베타,0.85
1년 변동률,-28.72%
발행주식수,"16,171,034"
다음 실적 발표일,2022년 7월 28일
