Key,Data
전일 종가,32.14
금일 변동,30.93-32.58
매출,3.05B
금일 시가,31.91
52주 변동폭,26.14-44.27
주당순이익,-2.36
거래량,"850,661"
총 시가,1.75B
배당금,"N/A
(N/A)"
평균 거래량,"1,142,255"
주가수익비율,-
베타,1.51
1년 변동률,7.46%
발행주식수,"53,821,745"
다음 실적 발표일,2022년 8월 01일
