Key,Data
전일 종가,6.92
금일 변동,6.73-6.96
매출,153.72M
금일 시가,6.81
52주 변동폭,4.81-8.645
주당순이익,0.42
거래량,"836,337"
총 시가,706.1M
배당금,"N/A
(N/A)"
평균 거래량,"1,164,663"
주가수익비율,16.52
베타,1.31
1년 변동률,20.74%
발행주식수,"102,780,151"
다음 실적 발표일,2022년 8월 10일
