Key,Data
전일 종가,36.57
금일 변동,36.48-37.14
매출,257.28M
금일 시가,36.62
52주 변동폭,32.66-42.33
주당순이익,3.54
거래량,"136,511"
총 시가,1.57B
배당금,"1.12
(3.05%)"
평균 거래량,"165,021"
주가수익비율,10.34
베타,0.56
1년 변동률,-4.92%
발행주식수,"42,826,146"
다음 실적 발표일,2022년 7월 25일
