항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),603.2,643.5,753.4,330.8,205.7,-37.8
*내수,,,,267.0,,
*수출,,,,63.8,,
매출원가,618.1,658.0,642.7,437.5,212.4,-51.5
매출총이익,-15.0,-14.5,110.7,-106.7,-6.6,93.8
판매비와관리비,146.9,162.5,126.6,106.6,156.6,46.9
영업이익,-161.9,-177.1,-15.9,-213.2,-163.2,23.5
*기타영업손익,,,,,,
영업이익(발표기준),-161.9,-177.1,-15.9,-213.2,-163.2,23.5
*[구K-IFRS]영업이익,,,,,,
금융수익,20.5,60.8,29.8,14.0,97.5,595.8
금융원가,67.4,54.2,125.6,154.9,59.0,-61.9
기타영업외손익,-76.4,-145.9,-34.6,-60.6,-56.2,7.3
"종속기업,공동지배기업및관계기업관련손익",-3.1,-96.6,-22.5,-20.0,-14.2,29.0
법인세비용차감전계속사업이익,-288.3,-412.9,-168.8,-434.7,-195.0,55.1
법인세비용,-27.4,12.7,-29.0,80.7,12.9,-84.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-260.9,-425.6,-139.8,-515.3,-208.0,59.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-260.9,-425.6,-139.8,-515.3,-208.0,59.6
기타포괄이익,-75.5,-6.6,-3.1,3.0,2.1,-31.5
총포괄이익,-336.4,-432.2,-142.9,-512.3,-205.9,59.8
*주당계속사업이익,-954,-923,-164,"-5,110","-1,329",74
*주당순이익,-954,-923,-164,"-5,110","-1,329",74
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-954,-923,-164,"-5,110","-1,329",74
*(지배주주지분)주당순이익,-954,-923,-164,"-5,110","-1,329",74
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
