항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),730.9,819.4,530.8,473.8,512.7,8.2
*내수,,,,473.8,,
*수출,,,,,,
매출원가,627.2,710.1,441.5,413.8,432.0,4.4
매출총이익,103.7,109.4,89.3,60.0,80.7,34.5
판매비와관리비,87.1,87.4,71.3,77.3,71.9,-7.0
영업이익,16.6,21.9,17.9,-17.3,8.8,150.6
*기타영업손익,,,,,,
영업이익(발표기준),16.6,21.9,17.9,-17.3,8.8,150.6
*[구K-IFRS]영업이익,,,,,,
금융수익,8.5,6.4,9.6,11.5,9.1,-20.7
금융원가,24.9,19.9,16.9,17.3,24.5,41.2
기타영업외손익,1.5,-11.7,0.1,-4.0,-62.2,"-1,439.4"
"종속기업,공동지배기업및관계기업관련손익",-0.1,-0.2,7.8,-19.9,-83.8,-320.3
법인세비용차감전계속사업이익,1.6,-3.6,18.5,-47.2,-152.6,-223.5
법인세비용,0.7,1.1,,,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,0.9,-4.7,18.5,-47.2,-152.6,-223.5
중단사업이익,,,-21.5,-57.2,,
*중단사업법인세효과,,,,,,
당기순이익,0.9,-4.7,-3.0,-104.4,-152.6,-46.3
기타포괄이익,-9.7,-4.4,9.5,12.9,18.7,44.1
총포괄이익,-8.9,-9.1,6.5,-91.4,-134.0,-46.6
*주당계속사업이익,-3,-38,69,-164,-563,-243
*주당순이익,-3,-38,18,-297,-563,-90
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-3,-38,69,-164,-563,-243
*(지배주주지분)주당순이익,-3,-38,18,-297,-563,-90
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
