항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),503.0,500.7,544.1,576.0,690.7,19.9
*내수,119.7,,158.0,158.7,,
*수출,383.3,,386.2,417.3,,
매출원가,462.1,467.7,482.7,512.9,619.0,20.7
매출총이익,40.8,33.0,61.4,63.1,71.7,13.7
판매비와관리비,57.1,62.9,58.7,55.8,68.4,22.5
영업이익,-16.2,-29.9,2.7,7.3,3.3,-54.0
*기타영업손익,,,,,,
영업이익(발표기준),-16.2,-29.9,2.7,7.3,3.3,-54.0
*[구K-IFRS]영업이익,,,,,,
금융수익,0.7,0.9,1.4,2.8,2.7,-5.3
금융원가,9.8,10.4,8.7,5.6,6.4,13.5
기타영업외손익,-10.5,-0.2,-5.5,-2.1,1.4,166.3
"종속기업,공동지배기업및관계기업관련손익",0.2,0.1,-1.0,1.6,2.5,60.0
법인세비용차감전계속사업이익,-35.7,-39.4,-11.0,4.0,3.6,-10.7
법인세비용,,,,,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-35.7,-39.4,-11.0,4.0,3.6,-10.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-35.7,-39.4,-11.0,4.0,3.6,-10.7
기타포괄이익,-7.7,5.2,-0.9,0.8,-0.5,-159.8
총포괄이익,-43.4,-34.2,-11.9,4.7,3.1,-34.9
*주당계속사업이익,-73,-240,-57,13,12,-8
*주당순이익,-73,-240,-57,13,12,-8
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-73,-240,-57,13,12,-8
*(지배주주지분)주당순이익,-73,-240,-57,13,12,-8
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
