항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),855.1,840.5,842.9,851.7,843.7,-0.9
*내수,855.1,840.5,842.9,851.7,,
*수출,,,,,,
매출원가,668.6,701.9,718.0,704.0,712.7,1.2
매출총이익,186.5,138.6,124.9,147.7,131.0,-11.3
판매비와관리비,150.7,105.1,97.9,103.0,104.5,1.5
영업이익,35.8,33.6,27.0,44.7,26.5,-40.7
*기타영업손익,,,,,,
영업이익(발표기준),35.8,33.6,27.0,44.7,26.5,-40.7
*[구K-IFRS]영업이익,,,,,,
금융수익,1.6,1.5,2.3,2.1,3.3,54.7
금융원가,3.0,5.5,6.8,6.2,3.8,-39.8
기타영업외손익,1.1,-2.4,0.6,3.5,23.5,576.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,35.5,27.2,23.2,44.1,49.6,12.5
법인세비용,8.6,10.4,5.1,9.5,11.5,21.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,26.9,16.8,18.1,34.6,38.1,10.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,26.9,16.8,18.1,34.6,38.1,10.1
기타포괄이익,1.8,-1.4,3.8,-4.0,78.0,"2,037.6"
총포괄이익,28.7,15.4,21.9,30.6,116.1,279.9
*주당계속사업이익,77,48,51,98,108,10
*주당순이익,77,48,51,98,108,10
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,77,48,51,98,108,10
*(지배주주지분)주당순이익,77,48,51,98,108,10
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
