항목,2017/09,2018/09,2019/09,2020/09,2021/09,전년대비
매출액(수익),209.7,184.6,180.8,228.4,243.8,6.7
*내수,,,,,,
*수출,,,,,,
매출원가,113.4,97.7,90.6,111.7,120.7,8.0
매출총이익,96.4,86.9,90.2,116.7,123.1,5.5
판매비와관리비,90.4,102.5,105.8,107.4,101.0,-6.0
영업이익,5.9,-15.6,-15.6,9.3,22.1,137.5
*기타영업손익,,,,,,
영업이익(발표기준),,-15.6,-15.6,9.3,22.1,137.5
*[구K-IFRS]영업이익,,,,,,
금융수익,0.2,0.1,0.4,2.3,2.0,-12.9
금융원가,5.2,4.1,11.8,13.4,26.9,101.2
기타영업외손익,1.1,-2.1,0.6,-12.8,3.8,129.4
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,2.0,-21.7,-26.4,-14.5,1.0,106.8
법인세비용,-19.9,0.2,14.9,-0.3,0.9,391.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,21.9,-22.0,-41.3,-14.2,0.1,100.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,21.9,-22.0,-41.3,-14.2,0.1,100.4
기타포괄이익,0.2,-0.4,0.4,-0.3,0.0,105.9
총포괄이익,22.0,-22.3,-40.9,-14.5,0.1,100.5
*주당계속사업이익,268,-248,-448,-151,2,101
*주당순이익,268,-248,-448,-151,2,101
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,268,-248,-448,-151,2,101
*(지배주주지분)주당순이익,268,-248,-448,-151,2,101
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
