항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,351.9","1,366.0","1,458.6","1,612.2","1,884.3",16.9
*내수,"1,036.9","1,036.9",795.6,765.9,,
*수출,315.0,329.1,663.1,846.4,,
매출원가,"1,311.6","1,225.4","1,349.6","1,371.1","1,589.0",15.9
매출총이익,40.3,140.6,109.0,241.1,295.3,22.5
판매비와관리비,164.0,151.0,218.8,152.6,182.6,19.6
영업이익,-123.7,-10.4,-109.8,88.4,112.8,27.5
*기타영업손익,,,,,,
영업이익(발표기준),-123.7,-10.4,-109.8,88.4,112.8,27.5
*[구K-IFRS]영업이익,,,,,,
금융수익,2.4,4.5,55.4,48.3,88.8,83.8
금융원가,40.6,46.1,56.9,135.1,359.1,165.8
기타영업외손익,-32.4,-277.3,-31.3,-105.9,-38.2,64.0
"종속기업,공동지배기업및관계기업관련손익",-54.3,0.6,130.7,-135.1,22.1,116.4
법인세비용차감전계속사업이익,-248.6,-328.8,-11.9,-239.4,-173.6,27.5
법인세비용,-12.5,-44.3,48.3,-1.2,56.5,"4,914.1"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-236.0,-284.5,-60.2,-238.2,-230.1,3.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-236.0,-284.5,-60.2,-238.2,-230.1,3.4
기타포괄이익,10.2,8.3,-4.7,-13.0,16.0,223.2
총포괄이익,-225.8,-276.1,-64.9,-251.2,-214.1,14.8
*주당계속사업이익,-308,-467,38,-432,-242,44
*주당순이익,-308,-467,38,-432,-242,44
*희석주당계속사업이익,,,35,,,
*희석주당순이익,,,35,,,
*(지배주주지분)주당계속사업이익,-308,-467,38,-432,-242,44
*(지배주주지분)주당순이익,-308,-467,38,-432,-242,44
*(지배주주지분)희석주당계속사업이익,,,35,,,
*(지배주주지분)희석주당순이익,,,35,,,
