항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,633.5","5,964.9","5,313.5","4,864.3","5,636.6",15.9
*내수,,,,,,
*수출,,,,,,
매출원가,"5,215.0","5,239.8","4,943.2","4,321.4","5,063.1",17.2
매출총이익,418.5,725.1,370.2,542.8,573.5,5.7
판매비와관리비,564.7,560.0,522.1,404.2,420.5,4.0
영업이익,-146.1,165.1,-151.8,138.7,153.0,10.3
*기타영업손익,,,,,,
영업이익(발표기준),-146.1,165.1,-151.8,138.7,153.0,10.3
*[구K-IFRS]영업이익,,,,,,
금융수익,31.2,29.2,34.0,30.8,29.4,-4.4
금융원가,139.3,160.0,150.8,155.2,115.6,-25.5
기타영업외손익,68.6,-247.3,-531.3,20.8,-28.4,-236.3
"종속기업,공동지배기업및관계기업관련손익",-168.1,-102.5,,,,
법인세비용차감전계속사업이익,-353.7,-315.5,-799.9,35.1,38.5,9.6
법인세비용,-57.1,-49.3,-34.6,-11.0,2.6,123.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-296.6,-266.2,-765.3,46.1,35.9,-22.1
중단사업이익,-24.9,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-321.5,-266.2,-765.3,46.1,35.9,-22.1
기타포괄이익,607.4,13.6,40.0,11.1,22.3,100.1
총포괄이익,285.9,-252.5,-725.3,57.2,58.1,1.7
*주당계속사업이익,"-1,235",-633,"-2,087",135,119,-12
*주당순이익,"-1,336",-633,"-2,087",135,119,-12
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-1,235",-633,"-2,087",135,119,-12
*(지배주주지분)주당순이익,"-1,336",-633,"-2,087",135,119,-12
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
