항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),212.8,258.8,261.3,678.6,905.0,33.4
*내수,,,261.3,678.6,,
*수출,,,,,,
매출원가,125.7,154.9,151.1,269.9,399.5,48.0
매출총이익,87.1,104.0,110.3,408.7,505.5,23.7
판매비와관리비,32.0,37.2,55.0,115.3,176.0,52.6
영업이익,55.2,66.7,55.2,293.4,329.5,12.3
*기타영업손익,,,,,,
영업이익(발표기준),55.2,66.7,55.2,293.4,329.5,12.3
*[구K-IFRS]영업이익,,,,,,
금융수익,4.8,2.0,1.0,1.0,3.1,226.1
금융원가,14.7,,0.1,32.3,17.9,-44.6
기타영업외손익,-1.1,4.0,6.7,45.6,26.3,-42.2
"종속기업,공동지배기업및관계기업관련손익",,,0.0,5.1,10.8,111.6
법인세비용차감전계속사업이익,44.2,72.7,62.9,312.7,351.8,12.5
법인세비용,4.4,4.1,8.0,41.5,4.9,-88.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,39.8,68.7,54.9,271.2,346.9,27.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,39.8,68.7,54.9,271.2,346.9,27.9
기타포괄이익,-1.1,-0.3,1.0,-22.8,32.5,242.7
총포괄이익,38.7,68.4,55.9,248.4,379.5,52.8
*주당계속사업이익,"1,103","1,748","1,096","2,497","4,060",63
*주당순이익,"1,103","1,748","1,096","2,497","4,060",63
*희석주당계속사업이익,,"1,747","1,093","2,488",,
*희석주당순이익,,"1,747","1,093","2,488",,
*(지배주주지분)주당계속사업이익,"1,103","1,748","1,096","2,497","4,060",63
*(지배주주지분)주당순이익,"1,103","1,748","1,096","2,497","4,060",63
*(지배주주지분)희석주당계속사업이익,,"1,747","1,093","2,488",,
*(지배주주지분)희석주당순이익,,"1,747","1,093","2,488",,
