항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),238.1,258.0,262.6,294.4,357.8,21.5
*내수,25.9,19.2,9.7,12.8,,
*수출,212.2,238.7,252.8,281.6,,
매출원가,134.3,146.0,135.5,151.0,180.9,19.8
매출총이익,103.8,112.0,127.1,143.4,176.9,23.4
판매비와관리비,87.1,83.7,96.6,109.4,124.5,13.9
영업이익,16.7,28.3,30.5,34.0,52.4,53.9
*기타영업손익,,,,,,
영업이익(발표기준),16.7,28.3,30.5,34.0,52.4,53.9
*[구K-IFRS]영업이익,,,,,,
금융수익,0.8,0.9,0.9,1.1,1.1,0.6
금융원가,4.9,1.6,0.2,0.1,0.4,224.0
기타영업외손익,-23.0,6.0,11.6,-13.9,1.6,111.2
"종속기업,공동지배기업및관계기업관련손익",-10.3,,,,,
법인세비용차감전계속사업이익,-20.7,33.5,42.8,21.1,54.7,158.6
법인세비용,,0.5,-14.7,-6.2,-18.5,-197.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-20.7,33.1,57.5,27.4,73.2,167.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-20.7,33.1,57.5,27.4,73.2,167.5
기타포괄이익,0.7,0.3,-9.7,2.7,-4.9,-281.7
총포괄이익,-20.0,33.4,47.8,30.1,68.3,127.2
*주당계속사업이익,-85,129,219,103,273,165
*주당순이익,-85,129,219,103,273,165
*희석주당계속사업이익,,,216,,,
*희석주당순이익,,,216,,,
*(지배주주지분)주당계속사업이익,-85,129,219,103,273,165
*(지배주주지분)주당순이익,-85,129,219,103,273,165
*(지배주주지분)희석주당계속사업이익,,,216,,,
*(지배주주지분)희석주당순이익,,,216,,,
