항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),422.8,520.4,773.3,822.0,886.8,7.9
*내수,,,,,,
*수출,,,,,,
매출원가,,,,,,
매출총이익,422.8,520.4,773.3,822.0,886.8,7.9
판매비와관리비,338.3,416.2,645.3,681.1,717.5,5.3
영업이익,84.5,104.2,128.0,140.9,169.4,20.2
*기타영업손익,,,,,,
영업이익(발표기준),84.5,104.2,128.0,140.9,169.4,20.2
*[구K-IFRS]영업이익,,,,,,
금융수익,4.8,5.3,7.5,6.6,5.9,-10.5
금융원가,10.3,0.3,0.6,4.2,4.2,-0.7
기타영업외손익,-1.7,0.1,0.5,0.1,2.3,"4,215.4"
"종속기업,공동지배기업및관계기업관련손익",3.4,6.9,6.8,6.2,8.5,37.0
법인세비용차감전계속사업이익,80.7,116.1,142.1,149.5,181.9,21.7
법인세비용,16.6,23.1,29.3,36.6,41.6,13.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,64.1,93.0,112.8,112.9,140.3,24.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,64.1,93.0,112.8,112.9,140.3,24.2
기타포괄이익,-3.2,-11.6,-7.2,-1.8,-1.0,47.4
총포괄이익,61.0,81.4,105.6,111.1,139.3,25.4
*주당계속사업이익,416,604,686,698,863,24
*주당순이익,416,604,686,698,863,24
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,416,604,686,698,863,24
*(지배주주지분)주당순이익,416,604,686,698,863,24
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
