항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),220.8,763.6,622.7,191.8,154.5,-19.4
*내수,,,408.0,,,
*수출,,,214.8,,,
매출원가,81.4,500.7,428.3,118.3,117.8,-0.4
매출총이익,139.4,262.8,194.4,73.5,36.7,-50.0
판매비와관리비,63.5,96.9,107.4,94.8,90.0,-5.0
영업이익,75.9,166.0,87.0,-21.3,-53.3,-150.5
*기타영업손익,,,,,,
영업이익(발표기준),75.9,166.0,87.0,-21.3,-53.3,-150.5
*[구K-IFRS]영업이익,,,,,,
금융수익,10.8,12.9,10.1,16.4,32.1,95.8
금융원가,33.9,56.0,30.4,76.5,56.7,-26.0
기타영업외손익,-12.1,-19.4,-36.6,40.8,-138.9,-440.7
"종속기업,공동지배기업및관계기업관련손익",-12.0,-3.1,-101.0,-26.9,-73.8,-174.5
법인세비용차감전계속사업이익,28.7,100.4,-70.9,-67.5,-290.5,-330.3
법인세비용,24.4,38.4,20.7,-3.8,-13.3,-251.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,4.3,62.0,-91.5,-63.7,-277.2,-334.9
중단사업이익,,,,-25.2,-108.6,-330.9
*중단사업법인세효과,,,,,,
당기순이익,4.3,62.0,-91.5,-88.9,-385.8,-333.8
기타포괄이익,1.8,-7.8,-15.0,1.9,-6.2,-429.0
총포괄이익,6.1,54.2,-106.5,-87.1,-392.1,-350.4
*주당계속사업이익,47,509,-601,,,
*주당순이익,47,509,-601,-406,"-2,455",-505
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,47,509,-601,,,
*(지배주주지분)주당순이익,47,509,-601,-406,"-2,455",-505
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
