항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,067.9","3,568.0","4,406.7","4,049.8","4,690.2",15.8
*내수,,,"1,097.8",914.2,,
*수출,,,"3,368.1","3,135.6",,
매출원가,"2,021.9","2,353.9","2,941.2","2,651.6","2,953.7",11.4
매출총이익,"1,046.0","1,214.1","1,465.5","1,398.3","1,736.5",24.2
판매비와관리비,"1,046.7","1,092.2","1,477.0","1,456.3","2,052.8",41.0
영업이익,-0.7,121.9,-11.5,-58.0,-316.4,-445.1
*기타영업손익,,,,,,
영업이익(발표기준),-0.7,121.9,-11.5,-58.0,-316.4,-445.1
*[구K-IFRS]영업이익,,,,,,
금융수익,186.0,88.4,98.2,130.5,35.0,-73.2
금융원가,138.6,169.9,133.8,102.1,92.7,-9.2
기타영업외손익,-74.2,-172.8,12.1,-173.8,-1.6,99.1
"종속기업,공동지배기업및관계기업관련손익",-22.7,-88.0,-36.5,-56.1,6.8,112.0
법인세비용차감전계속사업이익,-50.3,-220.5,-71.6,-259.5,-368.9,-42.1
법인세비용,-13.2,12.5,30.1,45.5,-30.1,-166.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-37.1,-233.0,-101.6,-305.1,-338.8,-11.0
중단사업이익,12.2,-14.7,6.1,6.6,,
*중단사업법인세효과,3.4,,1.5,,,
당기순이익,-25.0,-247.7,-95.5,-298.5,-338.8,-13.5
기타포괄이익,-40.7,8.3,-81.6,-22.8,89.8,493.3
총포괄이익,-65.6,-239.4,-177.1,-321.3,-249.0,22.5
*주당계속사업이익,-173,-960,33,-434,-224,48
*주당순이익,-80,-941,52,-414,-224,46
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-173,-960,33,-434,-224,48
*(지배주주지분)주당순이익,-80,-941,52,-414,-224,46
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
