항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,498.3","1,952.4","2,308.5","1,966.6","2,034.0",3.4
*내수,,,"2,308.5","1,966.6",,
*수출,,,,,,
매출원가,"1,271.0","1,729.8","2,086.7","1,781.1","1,820.6",2.2
매출총이익,227.3,222.6,221.9,185.5,213.4,15.0
판매비와관리비,170.4,168.8,169.5,156.1,173.4,11.1
영업이익,56.9,53.8,52.4,29.4,39.9,35.9
*기타영업손익,,,,,,
영업이익(발표기준),56.9,53.8,52.4,29.4,39.9,35.9
*[구K-IFRS]영업이익,,,,,,
금융수익,3.3,3.6,1.9,1.6,2.6,59.0
금융원가,28.5,38.4,41.9,33.0,28.5,-13.9
기타영업외손익,-13.7,55.8,26.1,11.9,23.7,99.2
"종속기업,공동지배기업및관계기업관련손익",-0.7,0.2,,,,
법인세비용차감전계속사업이익,17.4,75.0,38.5,9.9,37.8,282.4
법인세비용,3.8,15.8,4.6,2.6,6.5,148.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,13.6,59.2,33.9,7.3,31.3,330.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,13.6,59.2,33.9,7.3,31.3,330.2
기타포괄이익,-29.9,-12.7,10.7,-21.8,39.5,281.1
총포괄이익,-16.3,46.5,44.6,-14.6,70.8,586.4
*주당계속사업이익,81,296,136,29,127,338
*주당순이익,81,296,136,29,127,338
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,81,296,136,29,127,338
*(지배주주지분)주당순이익,81,296,136,29,127,338
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
