항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,047.0","1,034.7","1,092.9",992.0,"1,184.5",19.4
*내수,,,,,,
*수출,,,,,,
매출원가,773.0,771.6,807.9,722.3,868.9,20.3
매출총이익,273.9,263.1,285.0,269.6,315.5,17.0
판매비와관리비,235.8,256.1,239.3,222.1,227.5,2.4
영업이익,38.2,7.0,45.7,47.5,88.0,85.3
*기타영업손익,-18.9,-4.2,13.0,12.0,-9.2,-176.8
영업이익(발표기준),19.3,2.9,58.7,59.5,78.9,32.5
*[구K-IFRS]영업이익,,,,,,
금융수익,44.3,51.7,36.6,17.8,17.4,-2.3
금융원가,44.3,35.7,34.4,34.7,48.5,39.4
기타영업외손익,-18.9,-4.2,13.0,12.0,-9.2,-176.8
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,19.2,18.8,60.9,42.5,47.8,12.4
법인세비용,12.5,15.3,27.1,7.9,14.9,88.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,6.7,3.5,33.8,34.6,32.8,-5.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,6.7,3.5,33.8,34.6,32.8,-5.1
기타포괄이익,-16.9,7.9,-8.2,-11.3,-22.6,-99.7
총포괄이익,-10.2,11.4,25.6,23.3,10.3,-55.8
*주당계속사업이익,-7,-8,32,27,18,-33
*주당순이익,-7,-8,32,27,18,-33
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-7,-8,32,27,18,-33
*(지배주주지분)주당순이익,-7,-8,32,27,18,-33
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
