항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,408.7","1,418.1","1,560.4","1,778.1","1,947.5",9.5
*내수,582.9,573.5,656.9,662.3,,
*수출,825.8,844.6,903.4,"1,115.8",,
매출원가,"1,206.5","1,238.1","1,406.4","1,626.4","1,724.6",6.0
매출총이익,202.2,180.0,154.0,151.6,222.8,47.0
판매비와관리비,135.0,132.7,132.8,135.0,164.3,21.7
영업이익,67.2,47.3,21.2,16.6,58.5,252.4
*기타영업손익,,,,,,
영업이익(발표기준),67.2,47.3,21.2,16.6,58.5,252.4
*[구K-IFRS]영업이익,,,,,,
금융수익,3.2,5.7,3.1,18.8,1.3,-93.2
금융원가,11.8,23.2,21.2,16.5,21.5,30.3
기타영업외손익,-31.9,13.9,11.3,-0.3,11.5,"3,787.9"
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,26.6,43.7,14.4,18.6,49.9,168.4
법인세비용,7.8,6.3,3.2,3.6,12.8,252.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,18.8,37.4,11.2,14.9,37.1,147.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,18.8,37.4,11.2,14.9,37.1,147.9
기타포괄이익,1.0,-12.0,6.9,-2.1,21.1,"1,090.7"
총포괄이익,19.8,25.5,18.1,12.8,58.1,353.6
*주당계속사업이익,155,267,78,104,262,152
*주당순이익,155,267,78,104,262,152
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,155,267,78,104,262,152
*(지배주주지분)주당순이익,155,267,78,104,262,152
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
