항목,2017/03,2018/03,2019/03,2020/03,2021/03,전년대비
매출액(수익),856.9,658.0,788.1,897.6,"1,013.7",12.9
*내수,,,,,,
*수출,,,,,,
매출원가,629.6,203.3,224.3,248.2,338.0,36.2
매출총이익,227.3,454.7,563.8,649.4,675.6,4.0
판매비와관리비,169.9,348.4,413.5,513.1,573.9,11.8
영업이익,57.4,106.4,150.3,136.3,101.7,-25.4
*기타영업손익,0.6,-9.2,-9.6,-15.4,49.7,422.5
영업이익(발표기준),,96.8,140.6,121.1,151.4,25.0
*[구K-IFRS]영업이익,,,,,,
금융수익,0.5,1.4,2.5,16.2,0.7,-95.9
금융원가,1.1,10.3,15.1,19.6,32.8,67.5
기타영업외손익,0.5,-11.3,-9.6,-15.2,49.7,426.4
"종속기업,공동지배기업및관계기업관련손익",0.4,3.9,-0.2,4.7,4.1,-13.4
법인세비용차감전계속사업이익,57.7,90.2,127.7,122.4,123.3,0.7
법인세비용,18.8,24.4,50.1,37.8,47.6,25.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,38.8,65.8,77.6,84.6,75.7,-10.5
중단사업이익,,14.2,16.8,8.0,3.4,-57.0
*중단사업법인세효과,,,,,,
당기순이익,38.8,80.0,94.4,92.5,79.1,-14.5
기타포괄이익,0.0,-1.7,-1.9,-4.9,3.4,170.6
총포괄이익,38.9,78.3,92.6,87.7,82.5,-5.9
*주당계속사업이익,197,291,340,369,330,-11
*주당순이익,197,353,414,404,345,-15
*희석주당계속사업이익,,,337,365,328,-10
*희석주당순이익,,,409,399,342,-14
*(지배주주지분)주당계속사업이익,197,291,340,369,330,-11
*(지배주주지분)주당순이익,197,353,414,404,345,-15
*(지배주주지분)희석주당계속사업이익,,,337,365,328,-10
*(지배주주지분)희석주당순이익,,,409,399,342,-14
