항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),91.3,91.7,60.0,91.4,124.0,35.8
*내수,91.2,91.7,60.0,91.4,,
*수출,0.1,,,,,
매출원가,58.7,79.9,64.3,80.9,97.2,20.1
매출총이익,32.6,11.8,-4.2,10.5,26.9,157.1
판매비와관리비,150.0,128.7,227.3,197.7,254.2,28.6
영업이익,-117.4,-116.9,-231.5,-187.3,-227.4,-21.4
*기타영업손익,,,,,,
영업이익(발표기준),-117.4,-116.9,-231.5,-187.3,-227.4,-21.4
*[구K-IFRS]영업이익,,,,,,
금융수익,4.8,4.7,24.9,14.8,8.3,-44.2
금융원가,18.8,17.1,11.2,8.6,11.4,33.1
기타영업외손익,-11.9,-5.1,-39.6,-16.5,12.4,175.1
"종속기업,공동지배기업및관계기업관련손익",-1.3,-6.2,-5.6,,,
법인세비용차감전계속사업이익,-144.5,-140.6,-263.0,-197.6,-218.1,-10.4
법인세비용,11.6,2.3,0.9,-0.1,0.2,258.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-156.1,-142.9,-263.9,-197.5,-218.3,-10.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-156.1,-142.9,-263.9,-197.5,-218.3,-10.5
기타포괄이익,-0.7,-0.3,-3.7,0.4,-0.6,-258.3
총포괄이익,-156.8,-143.3,-267.6,-197.1,-218.8,-11.0
*주당계속사업이익,"-1,058",-745,"-1,182",-828,-767,7
*주당순이익,"-1,058",-745,"-1,182",-828,-767,7
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-1,058",-745,"-1,182",-828,-767,7
*(지배주주지분)주당순이익,"-1,058",-745,"-1,182",-828,-767,7
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
