항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,207.4","1,633.7","1,915.5","2,662.3","2,998.3",12.6
*내수,"1,189.4","1,619.7","1,904.9","2,642.8",,
*수출,18.0,14.4,10.5,19.4,,
매출원가,917.4,"1,335.6","1,621.2","2,344.2","2,604.3",11.1
매출총이익,290.0,298.1,294.2,318.0,394.0,23.9
판매비와관리비,220.1,234.0,257.6,245.8,271.5,10.5
영업이익,69.9,64.1,36.6,72.3,122.5,69.5
*기타영업손익,,,,,,
영업이익(발표기준),69.9,64.1,36.6,72.3,122.5,69.5
*[구K-IFRS]영업이익,,,,,,
금융수익,39.1,22.6,21.5,16.1,18.6,15.0
금융원가,0.5,3.2,9.4,10.3,10.6,3.5
기타영업외손익,-5.9,-15.8,-9.7,-14.2,-24.2,-70.0
"종속기업,공동지배기업및관계기업관련손익",-3.4,,,,,
법인세비용차감전계속사업이익,99.3,67.8,39.0,63.9,106.2,66.3
법인세비용,21.3,26.2,7.2,-1.1,20.9,"1,972.3"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,78.0,41.5,31.8,65.0,85.4,31.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,78.0,41.5,31.8,65.0,85.4,31.3
기타포괄이익,-6.7,8.6,-1.1,15.9,3.4,-78.6
총포괄이익,71.2,50.1,30.7,80.9,88.8,9.7
*주당계속사업이익,507,169,90,339,470,39
*주당순이익,507,169,90,339,470,39
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,507,169,90,339,470,39
*(지배주주지분)주당순이익,507,169,90,339,470,39
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
