항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,972.1","1,950.5","1,713.4","1,751.8","2,362.2",34.8
*내수,"1,972.1",,"1,713.4","1,751.8",,
*수출,,,,,,
매출원가,"1,866.4","1,853.6","1,616.8","1,643.4","2,189.5",33.2
매출총이익,105.7,96.9,96.6,108.4,172.7,59.2
판매비와관리비,69.4,81.9,75.0,76.9,82.0,6.5
영업이익,36.3,15.0,21.6,31.5,90.7,187.8
*기타영업손익,,,,,,
영업이익(발표기준),36.3,15.0,21.6,31.5,90.7,187.8
*[구K-IFRS]영업이익,,,,,,
금융수익,19.8,40.1,27.5,26.3,35.7,35.8
금융원가,4.3,5.2,3.4,9.6,11.8,23.8
기타영업외손익,-12.2,18.1,12.7,-7.6,14.0,283.6
"종속기업,공동지배기업및관계기업관련손익",0.1,0.0,0.1,-2.5,0.2,109.0
법인세비용차감전계속사업이익,39.6,68.1,58.5,38.0,128.8,238.5
법인세비용,9.9,15.5,14.6,9.6,26.8,180.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,29.8,52.6,43.9,28.5,101.9,258.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,29.8,52.6,43.9,28.5,101.9,258.2
기타포괄이익,-11.3,-0.7,-11.6,-1.5,2.0,229.7
총포괄이익,18.5,51.9,32.3,27.0,103.9,285.4
*주당계속사업이익,173,313,265,172,631,267
*주당순이익,173,313,265,172,631,267
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,173,313,265,172,631,267
*(지배주주지분)주당순이익,173,313,265,172,631,267
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
