항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,175.6","1,903.9","1,479.5","1,100.0",855.8,-22.2
*내수,,,,,,
*수출,,,,,,
매출원가,876.8,"1,377.6","1,057.9",737.8,552.2,-25.2
매출총이익,298.8,526.3,421.6,362.2,303.7,-16.2
판매비와관리비,278.0,353.0,305.5,333.3,248.5,-25.4
영업이익,20.8,173.3,116.1,28.9,55.1,90.9
*기타영업손익,,,,,,
영업이익(발표기준),20.8,173.3,116.1,28.9,55.1,90.9
*[구K-IFRS]영업이익,,,,,,
금융수익,1.2,21.6,8.3,3.8,3.7,-2.6
금융원가,12.0,14.5,13.7,8.6,8.2,-4.1
기타영업외손익,-69.6,-6.8,-6.9,-7.4,29.6,500.7
"종속기업,공동지배기업및관계기업관련손익",11.7,,,,,
법인세비용차감전계속사업이익,-47.9,173.6,103.7,16.7,80.2,380.1
법인세비용,9.4,56.1,15.1,-12.0,-7.2,39.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-57.4,117.5,88.6,28.7,87.4,204.9
중단사업이익,-1.0,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-58.4,117.5,88.6,28.7,87.4,204.9
기타포괄이익,-0.2,0.4,-0.5,1.3,5.0,280.4
총포괄이익,-58.6,117.9,88.1,30.0,92.4,208.2
*주당계속사업이익,,"1,002",761,252,773,207
*주당순이익,-498,"1,002",761,252,773,207
*희석주당계속사업이익,,845,714,,,
*희석주당순이익,,845,714,,,
*(지배주주지분)주당계속사업이익,,"1,002",761,252,773,207
*(지배주주지분)주당순이익,-498,"1,002",761,252,773,207
*(지배주주지분)희석주당계속사업이익,,845,714,,,
*(지배주주지분)희석주당순이익,,845,714,,,
