항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),306.0,186.4,958.2,544.2,293.5,-46.1
*내수,108.4,,850.0,449.2,,
*수출,197.6,,108.2,95.0,,
매출원가,303.8,186.4,692.7,451.7,260.0,-42.4
매출총이익,2.3,-0.0,265.5,92.5,33.5,-63.8
판매비와관리비,62.2,55.5,279.7,266.7,314.0,17.7
영업이익,-60.0,-55.5,-14.2,-174.3,-280.5,-61.0
*기타영업손익,,,,,,
영업이익(발표기준),-60.0,-55.5,-14.2,-174.3,-280.5,-61.0
*[구K-IFRS]영업이익,,,,,,
금융수익,3.9,9.3,14.7,23.0,61.6,167.9
금융원가,8.3,18.0,26.5,68.1,51.9,-23.9
기타영업외손익,-15.8,-13.3,-14.7,-10.3,-268.0,"-2,500.0"
"종속기업,공동지배기업및관계기업관련손익",,-0.1,0.1,-4.8,,
법인세비용차감전계속사업이익,-80.1,-77.6,-40.6,-234.4,-538.8,-129.8
법인세비용,11.0,-4.0,-0.5,-8.4,-19.6,-134.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-91.2,-73.6,-40.1,-226.1,-519.2,-129.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-91.2,-73.6,-40.1,-226.1,-519.2,-129.7
기타포괄이익,-0.1,-11.7,9.7,3.5,-7.0,-300.7
총포괄이익,-91.2,-85.4,-30.3,-222.6,-526.2,-136.4
*주당계속사업이익,-742,-506,-190,-834,"-1,662",-99
*주당순이익,-742,-506,-190,-834,"-1,662",-99
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-742,-506,-190,-834,"-1,662",-99
*(지배주주지분)주당순이익,-742,-506,-190,-834,"-1,662",-99
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
