항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"35,414.9","34,409.1","34,123.3","28,365.5","31,157.8",9.8
*내수,,,"28,373.2",,,
*수출,,,"6,045.0",,,
매출원가,"31,558.0","30,857.4","30,334.0","27,118.8","29,846.0",10.1
매출총이익,"3,856.9","3,551.7","3,789.3","1,246.7","1,311.7",5.2
판매비와관리비,"3,558.7","3,352.0","3,337.7","1,293.0","1,286.9",-0.5
영업이익,298.2,199.6,451.6,-46.3,24.9,153.7
*기타영업손익,,,,,,
영업이익(발표기준),298.2,199.6,451.6,-46.3,24.9,153.7
*[구K-IFRS]영업이익,,,,,,
금융수익,51.2,129.7,134.6,75.7,326.9,331.7
금융원가,31.4,42.1,83.9,73.0,28.7,-60.7
기타영업외손익,-803.2,-175.8,-257.4,42.8,-7.5,-117.6
"종속기업,공동지배기업및관계기업관련손익",-17.6,-12.9,-4.3,3.0,3.1,4.2
법인세비용차감전계속사업이익,-502.8,98.5,240.6,2.2,318.6,"14,601.6"
법인세비용,133.6,140.4,175.5,99.4,125.4,26.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-636.3,-41.9,65.1,-97.2,193.2,298.8
중단사업이익,,,,-160.9,-239.2,-48.7
*중단사업법인세효과,,,,,,
당기순이익,-636.3,-41.9,65.1,-258.1,-45.9,82.2
기타포괄이익,-12.9,-12.4,2.7,35.3,-21.0,-159.5
총포괄이익,-649.2,-54.4,67.8,-222.7,-67.0,69.9
*주당계속사업이익,"-1,259",-155,-89,-247,-4,98
*주당순이익,"-1,259",-155,-89,-501,-314,37
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-1,259",-155,-89,-247,-4,98
*(지배주주지분)주당순이익,"-1,259",-155,-89,-501,-314,37
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
