항목,2017/06,2018/06,2019/06,2020/06,2021/06,전년대비
매출액(수익),"2,387.2","3,054.4","3,680.2","3,434.2","3,678.1",7.1
*내수,,,,,,
*수출,,,,,,
매출원가,"1,641.8","2,250.5","2,711.2","2,554.6","2,850.7",11.6
매출총이익,745.4,803.9,969.0,879.6,827.3,-5.9
판매비와관리비,154.8,163.8,195.0,200.9,260.6,29.7
영업이익,590.6,640.1,774.0,678.7,566.7,-16.5
*기타영업손익,,,,,,
영업이익(발표기준),,640.1,774.0,678.7,566.7,-16.5
*[구K-IFRS]영업이익,,,,,,
금융수익,4.9,4.5,7.9,10.5,6.4,-39.2
금융원가,36.7,27.8,18.4,14.4,14.4,0.0
기타영업외손익,10.4,8.0,4.0,-54.1,2.7,105.1
"종속기업,공동지배기업및관계기업관련손익",,,,0.0,-0.8,"-9,576.9"
법인세비용차감전계속사업이익,569.3,624.9,767.5,620.6,560.7,-9.7
법인세비용,88.6,96.5,118.0,105.2,118.9,13.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,480.7,528.4,649.4,515.4,441.7,-14.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,480.7,528.4,649.4,515.4,441.7,-14.3
기타포괄이익,,,,,,
총포괄이익,480.7,528.4,649.4,515.4,441.7,-14.3
*주당계속사업이익,838,844,997,850,686,-19
*주당순이익,838,844,997,850,686,-19
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,838,844,997,850,686,-19
*(지배주주지분)주당순이익,838,844,997,850,686,-19
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
