항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),536.3,662.7,832.4,816.3,879.3,7.7
*내수,,,,,,
*수출,,,,,,
매출원가,134.9,179.4,231.4,229.8,255.4,11.1
매출총이익,401.4,483.4,601.0,586.4,623.9,6.4
판매비와관리비,261.1,291.7,371.4,367.4,399.6,8.8
영업이익,140.4,191.6,229.6,219.0,224.3,2.4
*기타영업손익,,,,,,
영업이익(발표기준),140.4,191.6,229.6,219.0,224.3,2.4
*[구K-IFRS]영업이익,,,,,,
금융수익,4.4,9.5,13.7,14.3,19.3,34.9
금융원가,4.3,0.3,1.1,2.4,0.8,-68.3
기타영업외손익,-0.2,-2.9,-6.8,-1.5,-4.4,-197.0
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,140.3,197.8,235.4,229.4,238.4,3.9
법인세비용,24.7,44.1,43.0,48.1,61.2,27.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,115.6,153.7,192.5,181.3,177.1,-2.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,115.6,153.7,192.5,181.3,177.1,-2.3
기타포괄이익,-2.6,-3.1,-3.2,-2.4,-0.4,82.3
총포괄이익,113.0,150.6,189.3,178.9,176.7,-1.2
*주당계속사업이익,"1,634","2,173","2,570","2,318","2,265",-2
*주당순이익,"1,634","2,173","2,570","2,318","2,265",-2
*희석주당계속사업이익,"1,617","2,150","2,544","2,296",,
*희석주당순이익,"1,617","2,150","2,544","2,296",,
*(지배주주지분)주당계속사업이익,"1,634","2,173","2,570","2,318","2,265",-2
*(지배주주지분)주당순이익,"1,634","2,173","2,570","2,318","2,265",-2
*(지배주주지분)희석주당계속사업이익,"1,617","2,150","2,544","2,296",,
*(지배주주지분)희석주당순이익,"1,617","2,150","2,544","2,296",,
