항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),427.7,516.7,651.9,475.4,492.3,3.6
*내수,,,,,,
*수출,,,,,,
매출원가,437.3,523.2,574.5,522.6,504.6,-3.5
매출총이익,-9.5,-6.5,77.5,-47.2,-12.2,74.1
판매비와관리비,70.3,74.0,67.7,64.9,70.0,7.9
영업이익,-79.8,-80.5,9.8,-112.1,-82.2,26.6
*기타영업손익,,,,,,
영업이익(발표기준),-79.8,-80.5,9.8,-112.1,-82.2,26.6
*[구K-IFRS]영업이익,,,,,,
금융수익,1.0,2.8,4.3,2.5,2.0,-19.3
금융원가,30.6,36.7,37.5,25.7,23.6,-8.3
기타영업외손익,2.6,0.8,-23.2,-122.7,-46.2,62.3
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-106.9,-113.5,-46.6,-258.0,-150.0,41.9
법인세비용,6.4,-2.4,1.9,8.7,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-113.3,-111.1,-48.4,-266.7,-150.0,43.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-113.3,-111.1,-48.4,-266.7,-150.0,43.8
기타포괄이익,4.4,-10.6,0.5,17.7,64.6,266.1
총포괄이익,-108.8,-121.8,-47.9,-249.1,-85.3,65.7
*주당계속사업이익,-174,-116,-39,-170,-84,51
*주당순이익,-174,-116,-39,-170,-84,51
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-174,-116,-39,-170,-84,51
*(지배주주지분)주당순이익,-174,-116,-39,-170,-84,51
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
