항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),356.2,476.7,912.9,"1,393.5","1,333.6",-4.3
*내수,356.2,,912.9,"1,393.5",,
*수출,,,,,,
매출원가,283.1,391.3,747.6,"1,140.5","1,079.9",-5.3
매출총이익,73.2,85.4,165.3,253.0,253.7,0.3
판매비와관리비,68.3,108.6,188.0,190.2,222.5,17.0
영업이익,4.8,-23.2,-22.7,62.8,31.2,-50.4
*기타영업손익,,,,,,
영업이익(발표기준),4.8,-23.2,-22.7,62.8,31.2,-50.4
*[구K-IFRS]영업이익,,,,,,
금융수익,0.6,10.7,7.6,1.5,2.6,79.4
금융원가,2.8,6.7,24.5,37.2,23.9,-35.7
기타영업외손익,-3.3,30.8,12.0,3.9,4.8,24.5
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-0.7,11.6,-27.6,30.9,14.7,-52.4
법인세비용,-0.6,7.9,4.9,-4.4,4.5,201.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-0.1,3.7,-32.4,35.4,10.2,-71.0
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-0.1,3.7,-32.4,35.4,10.2,-71.0
기타포괄이익,-0.0,-2.6,1.2,-2.5,1.0,140.3
총포괄이익,-0.2,1.1,-31.2,32.9,11.2,-65.8
*주당계속사업이익,6,113,-665,497,146,-71
*주당순이익,6,113,-665,497,146,-71
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,6,113,-665,497,146,-71
*(지배주주지분)주당순이익,6,113,-665,497,146,-71
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
