항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,642.6","1,518.6","1,477.9","1,318.7","1,301.2",-1.3
*내수,"1,096.3",979.3,"1,084.8",943.3,,
*수출,546.4,539.4,393.2,375.5,,
매출원가,"1,374.2","1,303.5","1,271.8","1,177.8","1,257.1",6.7
매출총이익,268.4,215.1,206.1,140.9,44.2,-68.7
판매비와관리비,84.7,69.4,79.3,79.5,95.4,20.0
영업이익,183.7,145.7,126.8,61.5,-51.2,-183.4
*기타영업손익,,,,,,
영업이익(발표기준),183.7,145.7,126.8,61.5,-51.2,-183.4
*[구K-IFRS]영업이익,,,,,,
금융수익,24.3,25.4,22.9,15.0,39.6,164.6
금융원가,60.3,30.9,18.4,25.1,10.7,-57.4
기타영업외손익,-3.7,9.3,1.3,2.7,12.4,362.0
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,144.0,149.5,132.6,54.0,-9.9,-118.3
법인세비용,21.3,22.0,25.7,20.8,-5.8,-127.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,122.8,127.5,106.9,33.2,-4.1,-112.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,122.8,127.5,106.9,33.2,-4.1,-112.2
기타포괄이익,-4.0,-2.4,3.0,-5.7,18.9,431.3
총포괄이익,118.8,125.1,109.9,27.5,14.9,-45.8
*주당계속사업이익,"1,068","1,109",930,289,-35,-112
*주당순이익,"1,068","1,109",930,289,-35,-112
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,068","1,109",930,289,-35,-112
*(지배주주지분)주당순이익,"1,068","1,109",930,289,-35,-112
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
