항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"13,472.5","12,756.4","12,266.0","11,135.7","10,657.8",-4.3
유동자산,"6,591.5","6,434.7","5,741.3","4,612.5","4,449.9",-3.5
재고자산,"1,607.1","1,687.5","1,563.9","1,507.0","1,464.7",-2.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,164.0,228.3,123.6,635.4,661.1,4.1
매출채권및기타채권,"4,335.9","3,685.5","2,820.1","2,092.2","1,811.0",-13.4
당기법인세자산(선급법인세),11.2,3.9,16.1,10.1,8.2,-19.1
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,57.1,84.4,59.9,60.5,35.5,-41.4
현금및현금성자산,416.2,745.1,"1,157.6",307.4,469.4,52.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"6,881.0","6,321.6","6,524.6","6,523.2","6,207.9",-4.8
유형자산,"3,444.3","2,913.5","3,130.8","3,654.8","3,087.1",-15.5
무형자산,"1,944.6","1,893.6","1,960.1","1,795.5","1,798.5",0.2
비유동생물자산,,,,,,
투자부동산,898.6,606.0,384.0,38.9,32.7,-15.9
투자자산,170.5,330.2,306.5,493.7,709.2,43.7
장기매출채권및기타채권,70.2,93.7,101.0,87.8,75.4,-14.1
이연법인세자산,289.6,433.8,466.3,319.0,362.9,13.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,63.3,50.8,175.9,133.5,142.0,6.4
기타금융업자산,,,,,,
*순자산1,"3,706.0","4,010.0","3,352.9","3,243.5","3,048.2",-6.0
*순자산2,"1,761.4","2,116.4","1,392.9","1,448.0","1,249.7",-13.7
부채총계,"9,766.5","8,746.4","8,913.0","7,892.2","7,609.6",-3.6
유동부채,"6,018.8","5,012.6","6,516.2","6,080.9","4,950.7",-18.6
단기사채,499.8,66.9,,,,
단기차입금,"3,101.1","2,433.5","2,740.2","2,073.9","2,293.0",10.6
유동성장기부채,330.8,330.8,"1,036.6","2,286.9",420.0,-81.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,850.0,680.0,549.0,44.5,374.3,740.8
매입채무및기타채무,971.2,954.5,"1,623.6","1,042.9","1,067.5",2.4
유동종업원급여충당부채,,,,,,
단기충당부채,140.6,256.7,409.0,451.1,370.8,-17.8
당기법인세부채(미지급법인세),44.7,243.4,50.3,65.3,297.9,356.4
계약부채,80.5,46.7,107.5,116.3,127.3,9.5
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,,,,,,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"3,747.7","3,733.8","2,396.8","1,811.4","2,658.9",46.8
사채,"1,787.1","1,795.0","1,305.7",698.3,"1,350.1",93.3
장기차입금,735.6,604.5,191.1,91.9,694.8,656.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,1.7,141.0,406.2,89.0,-78.1
장기매입채무및기타채무,592.7,633.3,73.8,74.8,73.5,-1.8
비유동종업원급여충당부채,454.3,493.6,482.2,355.5,269.4,-24.2
장기충당부채,7.4,,,,,
이연법인세부채,170.6,197.0,192.8,176.6,170.3,-3.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,8.7,10.2,8.1,11.8,45.6
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"7,304.4","5,910.8","5,961.8","5,302.0","4,878.4",-8.0
*순부채,"6,748.6","4,937.4","4,680.5","4,430.2","3,834.9",-13.4
*CAPEX,173.1,224.5,187.7,518.8,374.9,-27.8
자본총계,"3,706.0","4,010.0","3,352.9","3,243.5","3,048.2",-6.0
지배주주지분,"1,661.1","1,818.2","1,050.1","1,091.9",932.4,-14.6
자본금,310.1,316.3,322.6,332.3,342.2,3.0
신종자본증권,,,,,,
자본잉여금,"1,537.4",971.0,756.1,750.1,749.3,-0.1
기타자본,-54.5,-95.3,-96.8,-98.1,-211.1,-115.3
기타포괄이익누계액,33.1,22.3,35.1,24.0,28.2,17.2
이익잉여금,-165.0,603.8,33.0,83.6,23.9,-71.5
*(지배)당기순이익,540.2,231.7,-286.8,90.6,-27.8,-130.7
비지배주주지분,"2,044.9","2,191.8","2,302.9","2,151.6","2,115.8",-1.7
*(비지배)당기순이익,28.5,132.7,8.1,-56.8,72.1,227.0
수권주식수,"140,000","140,000","140,000","140,000","140,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"62,021","63,259","64,521","66,452","68,441",3
보통주,"62,021","63,259","64,521","66,452","68,441",3
우선주,,,,,,
