항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,808.3","2,874.5","2,827.2","2,833.9","2,748.3",-3.0
유동자산,448.8,456.7,426.7,800.2,546.7,-31.7
재고자산,114.4,115.3,116.2,98.7,112.9,14.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,23.5,23.5,23.5,80.5,132.5,64.7
매출채권및기타채권,210.1,205.6,158.6,145.4,142.2,-2.2
당기법인세자산(선급법인세),,,0.2,0.1,0.0,-94.6
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,4.7,2.9,6.5,5.0,11.3,124.8
현금및현금성자산,96.2,109.4,121.7,77.4,147.9,91.0
매각예정비유동자산및처분자산,,,,393.1,,
비유동자산,"2,359.5","2,417.8","2,400.5","2,033.7","2,201.6",8.3
유형자산,83.6,79.9,61.7,69.4,71.1,2.5
무형자산,8.6,9.5,10.5,13.1,13.2,0.1
비유동생물자산,,,,,,
투자부동산,"2,211.8","2,265.4","2,267.0","1,865.1","2,094.4",12.3
투자자산,0.5,3.5,0.5,0.5,8.4,"1,505.7"
장기매출채권및기타채권,1.0,1.7,1.2,0.2,0.2,18.2
이연법인세자산,54.0,57.8,59.5,85.4,1.4,-98.4
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,12.9,
기타금융업자산,,,,,,
*순자산1,"1,847.9","1,828.0","1,778.9","1,745.1","2,335.5",33.8
*순자산2,"1,839.4","1,818.5","1,768.4","1,731.9","2,322.3",34.1
부채총계,960.4,"1,046.5","1,048.2","1,088.9",412.8,-62.1
유동부채,493.8,508.6,898.7,"1,018.0",337.3,-66.9
단기사채,,,,,,
단기차입금,388.3,415.0,453.0,733.0,149.0,-79.7
유동성장기부채,48.0,49.8,311.0,76.0,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,1.4,0.3,0.1,0.1,0.0,-71.4
매입채무및기타채무,55.9,41.2,134.0,120.2,120.2,0.1
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),0.0,,,,65.0,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,0.2,2.3,0.7,88.7,3.1,-96.5
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,466.6,537.8,149.5,70.9,75.4,6.4
사채,,,,,,
장기차입금,363.8,428.9,117.9,42.0,50.0,19.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,0.3,,,,,
장기매입채무및기타채무,96.6,102.3,22.1,24.0,25.4,5.9
비유동종업원급여충당부채,5.9,6.7,9.5,4.9,,
장기충당부채,,,,,,
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,800.1,893.7,881.9,850.9,199.0,-76.6
*순부채,684.8,765.1,741.0,697.0,-81.4,-111.7
*CAPEX,3.6,0.7,2.2,10.5,6.7,-36.4
자본총계,"1,847.9","1,828.0","1,778.9","1,745.1","2,335.5",33.8
지배주주지분,"1,077.0","1,063.2","1,017.2",993.3,"1,463.3",47.3
자본금,140.0,140.0,140.0,140.0,140.0,0.0
신종자본증권,,,,,,
자본잉여금,398.3,398.3,398.3,398.3,398.3,0.0
기타자본,,,,,,
기타포괄이익누계액,,-0.3,-0.3,-0.3,-0.3,0.0
이익잉여금,538.7,525.3,479.3,455.4,925.3,103.2
*(지배)당기순이익,-21.5,-10.7,-45.2,-26.6,470.9,"1,869.2"
비지배주주지분,770.9,764.8,761.7,751.8,872.2,16.0
*(비지배)당기순이익,-8.2,-5.8,-2.4,-10.1,120.9,"1,300.2"
수권주식수,"5,600","5,600","5,600","5,600","5,600",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"2,800","2,800","2,800","2,800","2,800",0
보통주,"2,800","2,800","2,800","2,800","2,800",0
우선주,,,,,,
