항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,831.2","2,136.2","2,064.9","2,165.8","2,385.9",10.2
유동자산,988.9,"1,161.0","1,093.9",963.0,989.7,2.8
재고자산,177.9,262.5,291.2,300.7,316.9,5.4
유동생물자산,,,,62.6,87.1,39.3
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,0.2,0.1,0.0,-58.6
상각후원가측정금융자산,,,,,,
단기금융자산,302.9,333.5,182.6,0.1,0.1,25.0
매출채권및기타채권,342.6,380.3,409.5,425.8,337.3,-20.8
당기법인세자산(선급법인세),,1.8,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,5.0,2.8,1.6,2.5,11.0,339.5
현금및현금성자산,160.4,180.2,208.8,171.3,237.3,38.6
매각예정비유동자산및처분자산,,,,,,
비유동자산,842.4,975.2,971.0,"1,202.7","1,396.2",16.1
유형자산,499.5,613.2,622.5,648.3,704.0,8.6
무형자산,21.5,20.8,19.4,17.6,25.6,45.4
비유동생물자산,,,,1.1,1.0,-10.5
투자부동산,92.3,98.4,96.2,123.4,96.0,-22.2
투자자산,221.4,228.7,224.6,401.9,559.8,39.3
장기매출채권및기타채권,7.7,7.0,7.6,6.4,4.3,-33.3
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,7.1,0.7,4.0,5.6,40.3
기타금융업자산,,,,,,
*순자산1,887.6,923.9,958.2,"1,026.4","1,068.4",4.1
*순자산2,866.1,903.1,938.8,"1,008.8","1,042.8",3.4
부채총계,943.7,"1,212.3","1,106.7","1,139.4","1,317.5",15.6
유동부채,857.2,"1,035.4",951.6,"1,005.5","1,178.7",17.2
단기사채,,,,,,
단기차입금,593.9,729.2,578.4,708.0,842.6,19.0
유동성장기부채,41.2,80.1,51.5,52.0,58.3,12.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,4.8,9.1,12.8,41.1
매입채무및기타채무,142.1,170.0,215.4,167.5,204.3,22.0
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),17.0,,7.8,12.1,0.1,-98.8
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,63.1,56.1,93.7,56.8,60.6,6.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,86.4,176.9,155.0,133.9,138.8,3.6
사채,,,,,,
장기차입금,30.7,125.7,101.8,55.8,42.5,-23.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,2.8,19.8,23.4,18.1
장기매입채무및기타채무,0.1,0.1,0.1,0.1,3.5,"3,420.0"
비유동종업원급여충당부채,3.4,,,,,
장기충당부채,,,,,,
이연법인세부채,52.2,51.1,50.3,58.2,69.4,19.3
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,665.8,935.0,737.5,833.4,969.1,16.3
*순부채,503.4,753.8,527.6,662.0,731.6,10.5
*CAPEX,42.2,151.4,9.3,40.4,40.7,0.6
자본총계,887.6,923.9,958.2,"1,026.4","1,068.4",4.1
지배주주지분,887.7,926.3,958.1,"1,024.6","1,066.6",4.1
자본금,249.4,249.4,249.4,249.4,249.4,0.0
신종자본증권,,,,,,
자본잉여금,31.4,31.4,31.4,31.4,31.4,0.0
기타자본,-8.3,-8.3,-8.3,-8.3,-8.6,-3.2
기타포괄이익누계액,0.6,0.1,-3.3,1.4,6.2,358.9
이익잉여금,614.6,653.7,689.0,750.7,788.2,5.0
*(지배)당기순이익,51.1,39.4,44.8,68.5,45.2,-34.1
비지배주주지분,-0.1,-2.4,0.1,1.8,1.9,0.7
*(비지배)당기순이익,-0.4,-2.3,2.5,-0.9,0.0,105.2
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"24,939","24,939","24,939","24,939","24,939",0
보통주,"24,939","24,939","24,939","24,939","24,939",0
우선주,,,,,,
