항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,678.5","1,705.7","2,007.3","1,956.8","2,025.1",3.5
유동자산,743.7,777.3,812.7,743.0,"1,122.6",51.1
재고자산,297.9,329.5,337.7,314.0,344.5,9.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,5.0,5.1,5.1,5.4,6.4
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,151.8,159.2,165.4,166.1,453.3,172.9
매출채권및기타채권,220.8,206.1,225.5,158.8,167.2,5.3
당기법인세자산(선급법인세),0.6,0.6,1.5,0.3,,
계약자산,,4.7,,,,
반품(환불)자산,,,4.6,3.4,3.1,-9.0
배출권,,,,,,
기타유동자산,14.0,19.0,15.4,19.5,32.7,67.4
현금및현금성자산,58.6,53.1,57.7,75.8,116.5,53.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,934.8,928.5,"1,194.5","1,213.9",902.5,-25.6
유형자산,460.7,462.1,521.2,602.4,574.5,-4.6
무형자산,26.8,22.8,40.0,29.1,27.7,-4.8
비유동생물자산,,,,,,
투자부동산,390.6,387.9,585.7,540.6,16.4,-97.0
투자자산,12.5,15.4,13.3,10.6,251.0,"2,266.1"
장기매출채권및기타채권,20.1,22.5,24.7,19.8,22.1,11.9
이연법인세자산,20.8,14.8,7.1,9.2,8.8,-3.6
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,3.2,2.9,2.6,2.3,1.9,-14.5
기타금융업자산,,,,,,
*순자산1,753.9,744.6,911.7,897.9,"1,045.5",16.4
*순자산2,727.0,721.7,871.7,868.8,"1,017.8",17.1
부채총계,924.6,961.2,"1,095.6","1,058.9",979.6,-7.5
유동부채,481.8,550.8,822.0,582.9,645.2,10.7
단기사채,,,,,,
단기차입금,304.1,339.6,378.1,291.5,275.6,-5.4
유동성장기부채,12.7,27.5,247.3,134.9,98.6,-26.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,14.2,5.7,6.5,14.3
매입채무및기타채무,149.9,161.2,162.4,138.7,150.1,8.2
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),1.4,5.1,0.4,0.1,101.5,"142,251.1"
계약부채,,9.9,,,,
반품(환불)부채,,,9.3,6.8,6.0,-11.2
배출부채,,,,,,
기타유동부채,13.7,7.6,10.2,5.3,6.8,27.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,442.8,410.4,273.6,476.0,334.4,-29.7
사채,310.4,320.4,70.0,210.6,232.0,10.2
장기차입금,94.9,58.2,121.7,173.8,63.7,-63.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,12.3,3.9,14.1,22.7,8.0,-64.8
장기매입채무및기타채무,23.1,25.3,26.1,24.6,24.7,0.6
비유동종업원급여충당부채,,,,,,
장기충당부채,,,1.7,,,
이연법인세부채,,,35.4,39.8,1.4,-96.4
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,2.2,2.7,4.6,4.6,4.5,-1.6
기타금융업부채,,,,,,
*이자발생부채,732.3,746.2,843.7,833.9,684.5,-17.9
*순부채,527.5,528.9,622.8,586.9,112.5,-80.8
*CAPEX,99.1,103.1,69.0,61.9,123.1,99.0
자본총계,753.9,744.6,911.7,897.9,"1,045.5",16.4
지배주주지분,732.4,721.8,888.2,874.9,"1,021.4",16.8
자본금,189.0,189.0,189.0,189.0,189.0,0.0
신종자본증권,,,,,,
자본잉여금,262.9,260.7,270.0,270.0,270.0,0.0
기타자본,-20.5,-21.9,,,,
기타포괄이익누계액,-5.6,-2.8,6.2,2.8,6.3,127.0
이익잉여금,306.6,296.7,422.9,413.1,556.1,34.6
*(지배)당기순이익,26.9,6.1,12.0,0.8,156.2,"19,998.1"
비지배주주지분,21.4,22.8,23.5,23.0,24.1,4.5
*(비지배)당기순이익,1.9,1.5,0.6,-0.3,1.1,522.6
수권주식수,"60,000","60,000","60,000","60,000","60,000",0
1주당금액,"1,000","1,000","1,000","1,000","1,000",0
발행주식수,"18,897","18,897","18,897","18,897","18,897",0
보통주,"18,897","18,897","18,897","18,897","18,897",0
우선주,,,,,,
