항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,844.6,686.5,748.1,957.6,"1,177.2",22.9
유동자산,582.1,474.0,516.9,397.4,700.6,76.3
재고자산,209.6,104.4,100.4,114.1,192.0,68.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,79.4,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,203.9,144.2,30.5,69.7,36.1,-48.3
매출채권및기타채권,116.0,119.5,73.6,102.8,88.4,-14.0
당기법인세자산(선급법인세),0.3,0.6,0.5,0.7,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,5.1,5.6,0.2,2.9,2.5,-14.6
현금및현금성자산,47.3,20.2,311.7,107.2,381.7,255.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,262.4,212.6,231.2,560.2,476.6,-14.9
유형자산,200.2,192.3,184.6,258.1,177.4,-31.3
무형자산,45.7,10.2,7.2,8.9,17.6,98.5
비유동생물자산,,,,,,
투자부동산,,,27.5,25.3,47.4,87.5
투자자산,11.2,4.8,7.0,260.7,231.6,-11.2
장기매출채권및기타채권,2.6,2.5,2.3,2.3,2.6,15.7
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,2.7,2.7,2.7,5.0,,
기타금융업자산,,,,,,
*순자산1,606.2,476.0,662.8,640.8,846.4,32.1
*순자산2,560.5,465.8,655.7,631.9,828.8,31.2
부채총계,238.4,210.5,85.3,316.8,330.8,4.4
유동부채,190.5,161.2,46.7,193.1,290.6,50.5
단기사채,75.8,89.0,,68.3,74.4,9.0
단기차입금,0.0,0.0,,,44.5,
유동성장기부채,,,,10.0,44.5,345.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,24.9,11.8,0.3,48.7,39.5,-18.7
매입채무및기타채무,75.5,46.0,39.0,58.5,75.0,28.2
유동종업원급여충당부채,,,,,,
단기충당부채,7.4,7.3,7.2,6.6,7.0,6.0
당기법인세부채(미지급법인세),,,,,1.4,
계약부채,7.0,7.0,0.1,1.0,1.0,4.2
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,,,,,3.1,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,47.9,49.4,38.6,123.7,40.2,-67.5
사채,,,,,,
장기차입금,,,,89.0,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,0.4,0.1,0.5,257.8
장기매입채무및기타채무,,,,0.3,,
비유동종업원급여충당부채,33.1,34.6,23.5,19.6,25.0,27.5
장기충당부채,,,,,,
이연법인세부채,14.8,14.8,14.8,14.8,14.8,0.0
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,75.8,89.0,0.7,167.5,164.0,-2.1
*순부채,-174.3,-124.7,-326.5,60.2,-217.7,-461.5
*CAPEX,4.4,1.3,1.8,94.0,9.1,-90.3
자본총계,606.2,476.0,662.8,640.8,846.4,32.1
지배주주지분,606.2,476.0,662.8,640.8,846.4,32.1
자본금,630.8,634.8,843.2,18.7,22.3,19.3
신종자본증권,,,,,,
자본잉여금,408.9,419.7,456.2,"1,327.9","1,461.3",10.1
기타자본,-30.6,-38.2,-38.2,-39.1,-41.1,-5.2
기타포괄이익누계액,10.6,-39.7,-39.3,-41.1,-38.8,5.5
이익잉여금,-413.5,-500.6,-559.1,-625.6,-557.2,10.9
*(지배)당기순이익,-136.6,-133.0,-61.5,-67.2,74.9,211.4
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"1,000,000","1,000,000","2,000,000","10,000,000","10,000,000",0
1주당금액,100,100,100,100,500,400
발행주식수,"630,818","634,818","843,218","18,663","4,452",-76
보통주,"630,818","634,818","843,218","18,663","4,452",-76
우선주,,,,,,
