항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,063.1","1,231.3","1,337.2","1,807.0","1,684.7",-6.8
유동자산,663.4,837.7,895.4,"1,330.5","1,031.1",-22.5
재고자산,314.7,327.0,323.6,300.1,596.5,98.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,59.3,37.5,-36.7
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,42.3,6.8,223.2,8.8,2.1,-75.5
매출채권및기타채권,224.3,436.8,225.5,211.6,213.7,1.0
당기법인세자산(선급법인세),5.2,5.2,2.2,4.5,4.8,6.9
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,39.1,40.1,57.9,59.5,65.9,10.8
현금및현금성자산,37.9,21.7,62.9,686.7,110.4,-83.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,399.6,393.7,441.8,476.5,653.7,37.2
유형자산,343.9,347.4,330.9,370.1,493.5,33.4
무형자산,0.1,0.3,0.1,0.1,0.3,117.3
비유동생물자산,,,,,,
투자부동산,,,37.6,34.6,36.7,6.1
투자자산,3.3,2.0,1.4,0.5,29.4,"5,599.0"
장기매출채권및기타채권,9.8,7.8,7.4,7.5,6.6,-12.6
이연법인세자산,41.1,35.8,62.9,52.5,67.7,28.9
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,1.4,0.3,1.4,11.1,19.4,75.0
기타금융업자산,,,,,,
*순자산1,426.3,484.8,654.8,838.4,"1,023.6",22.1
*순자산2,426.2,484.4,654.7,838.2,"1,023.3",22.1
부채총계,636.8,746.6,682.4,968.7,661.1,-31.8
유동부채,482.3,631.7,428.6,843.2,525.9,-37.6
단기사채,,,65.8,365.8,51.0,-86.1
단기차입금,204.2,250.8,220.3,192.2,183.3,-4.7
유동성장기부채,139.7,146.0,,,15.7,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,1.0,37.4,5.5,-85.3
매입채무및기타채무,129.6,211.8,113.6,171.8,251.0,46.1
유동종업원급여충당부채,,,,,,
단기충당부채,,,,1.0,1.3,32.6
당기법인세부채(미지급법인세),0.6,0.7,13.5,66.3,8.5,-87.2
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,8.3,22.4,14.4,8.6,9.7,12.0
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,154.4,114.9,253.8,125.5,135.2,7.8
사채,39.3,,165.8,40.2,,
장기차입금,55.8,47.6,44.8,32.0,54.2,69.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,,5.7,14.2,146.7
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,48.5,55.6,29.8,35.9,44.0,22.7
장기충당부채,,,,,,
이연법인세부채,10.8,11.6,12.9,10.2,22.8,123.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,0.3,1.4,,
기타금융업부채,,,,,,
*이자발생부채,439.1,444.4,497.9,639.8,322.9,-49.5
*순부채,358.8,415.9,218.4,-106.7,173.4,262.5
*CAPEX,20.8,13.8,23.8,117.0,86.4,-26.1
자본총계,426.3,484.8,654.8,838.4,"1,023.6",22.1
지배주주지분,426.3,484.8,654.8,838.0,"1,023.6",22.1
자본금,65.2,68.7,138.0,194.2,274.8,41.5
신종자본증권,,,,,,
자본잉여금,206.4,220.6,347.1,404.8,540.8,33.6
기타자본,-1.4,-1.4,-1.4,-1.4,-35.3,"-2,399.8"
기타포괄이익누계액,92.3,114.8,119.6,81.6,182.8,124.1
이익잉여금,63.9,82.1,51.6,158.8,60.5,-61.9
*(지배)당기순이익,-89.7,21.1,-45.2,106.7,-79.5,-174.5
비지배주주지분,,,,0.4,,
*(비지배)당기순이익,,,,,,
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"13,033","13,740","27,596","38,846","54,963",41
보통주,"13,033","13,740","27,596","38,846","54,963",41
우선주,,,,,,
