항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,403.9,546.1,615.0,654.3,771.9,18.0
유동자산,183.0,237.5,151.7,470.0,604.9,28.7
재고자산,30.0,26.5,35.2,26.8,44.2,64.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,222.3,327.0,47.1
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,173.9,185.0,6.4
상각후원가측정금융자산,,,,,,
단기금융자산,0.6,0.3,7.3,,,
매출채권및기타채권,22.6,20.2,25.7,15.1,16.9,11.6
당기법인세자산(선급법인세),,1.2,3.2,3.0,0.0,-99.9
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,2.4,0.9,0.3,0.8,1.4,81.9
현금및현금성자산,121.9,188.5,80.0,28.1,30.4,8.3
매각예정비유동자산및처분자산,5.5,,,,,
비유동자산,220.9,308.7,463.2,184.4,167.0,-9.4
유형자산,55.0,52.1,54.4,51.8,46.6,-10.0
무형자산,0.3,0.3,0.2,0.2,0.1,-40.7
비유동생물자산,,,,,,
투자부동산,0.2,0.2,0.2,0.2,0.2,-3.2
투자자산,137.3,225.4,386.3,125.1,110.5,-11.6
장기매출채권및기타채권,,,,,,
이연법인세자산,20.1,23.5,16.1,0.8,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,7.9,7.2,6.1,6.2,9.5,53.1
기타금융업자산,,,,,,
*순자산1,382.9,421.2,538.8,638.3,681.7,6.8
*순자산2,382.6,420.9,538.6,638.1,681.6,6.8
부채총계,20.9,124.9,76.2,16.0,90.1,462.4
유동부채,17.5,45.4,70.2,14.0,83.0,490.9
단기사채,,,19.3,,,
단기차입금,,,,,,
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,32.8,26.6,1.3,68.0,"5,013.6"
매입채무및기타채무,16.7,12.6,24.1,12.5,13.3,6.4
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,0.8,
당기법인세부채(미지급법인세),0.1,,,,0.8,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,0.7,0.1,0.3,0.3,0.1,-57.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,3.4,79.5,5.9,2.0,7.1,259.8
사채,,77.4,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,2.2,1.8,0.5,-72.1
장기매입채무및기타채무,0.1,0.2,0.1,0.1,0.1,0.0
비유동종업원급여충당부채,3.4,1.8,3.7,0.1,3.0,"2,379.9"
장기충당부채,,,,,,
이연법인세부채,,,,,3.6,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,,77.4,22.8,3.1,1.8,-42.5
*순부채,-121.9,-111.1,-57.1,-421.1,-540.6,-28.4
*CAPEX,4.0,0.9,1.8,2.1,,
자본총계,382.9,421.2,538.8,638.3,681.7,6.8
지배주주지분,383.0,421.2,538.8,638.3,681.7,6.8
자본금,159.4,159.4,178.1,183.7,183.7,0.0
신종자본증권,,,,,,
자본잉여금,299.8,299.8,392.8,429.4,429.4,0.0
기타자본,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
기타포괄이익누계액,8.9,,,,,
이익잉여금,-85.1,-38.0,-32.1,25.1,68.6,172.8
*(지배)당기순이익,10.4,37.9,6.1,58.4,45.0,-22.9
비지배주주지분,-0.0,,,,,
*(비지배)당기순이익,-0.0,0.0,,,,
수권주식수,"60,000","60,000","60,000","60,000","60,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"29,976","29,976","33,725","34,845","34,845",0
보통주,"29,976","29,976","33,725","34,845","34,845",0
우선주,,,,,,
