항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,038.8","1,062.3",918.5,"1,177.6","1,342.8",14.0
유동자산,847.0,844.6,467.5,779.3,940.2,20.6
재고자산,154.9,440.1,88.6,60.5,91.4,51.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,49.6,73.8,62.5,119.7,91.4
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,40.5,72.7,132.7,162.5,199.0,22.4
매출채권및기타채권,111.5,153.8,88.3,112.4,89.3,-20.5
당기법인세자산(선급법인세),2.1,6.3,3.5,1.4,1.8,27.1
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,41.8,22.9,21.1,22.7,23.2,2.0
현금및현금성자산,332.4,99.3,57.2,196.6,41.1,-79.1
매각예정비유동자산및처분자산,163.9,,2.3,160.6,374.6,133.2
비유동자산,191.8,217.8,451.0,398.3,402.6,1.1
유형자산,67.0,26.8,106.9,83.1,63.4,-23.7
무형자산,5.1,0.2,0.2,14.1,0.6,-95.7
비유동생물자산,,,,,,
투자부동산,64.8,100.8,132.1,249.4,134.0,-46.3
투자자산,15.9,3.0,36.9,16.3,163.8,903.3
장기매출채권및기타채권,38.8,58.5,33.5,26.4,21.3,-19.3
이연법인세자산,0.1,28.4,,,9.1,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,141.3,8.9,10.4,16.7
기타금융업자산,,,,,,
*순자산1,409.7,326.2,267.4,376.5,370.0,-1.7
*순자산2,404.5,326.0,267.1,362.4,369.4,1.9
부채총계,629.2,736.1,651.1,801.1,972.8,21.4
유동부채,291.7,664.7,371.8,574.8,895.3,55.8
단기사채,,,,117.9,148.5,26.0
단기차입금,64.9,125.8,194.1,131.9,288.6,118.9
유동성장기부채,,,,,117.5,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.2,0.5,21.1,18.0,116.1,546.1
매입채무및기타채무,212.0,207.3,139.5,124.5,126.5,1.6
유동종업원급여충당부채,,,,,,
단기충당부채,,0.4,7.3,9.8,8.6,-11.4
당기법인세부채(미지급법인세),9.3,22.0,0.0,0.2,6.2,"2,551.8"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,5.3,308.7,9.8,3.9,5.7,45.2
매각예정으로분류된처분자산에포함된부채,,,,168.6,77.5,-54.0
비유동부채,337.5,71.4,279.3,226.3,77.5,-65.8
사채,,,,47.6,,
장기차입금,282.1,33.0,131.4,110.3,24.6,-77.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,103.6,3.7,4.3,14.4
장기매입채무및기타채무,4.3,3.8,10.6,19.3,16.2,-16.2
비유동종업원급여충당부채,17.3,18.4,23.8,29.7,24.6,-17.3
장기충당부채,13.6,16.2,10.0,15.6,,
이연법인세부채,20.1,,,,7.8,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,347.0,158.8,449.4,416.4,589.1,41.5
*순부채,14.1,9.5,298.6,157.2,418.2,166.1
*CAPEX,69.0,6.3,41.8,9.6,11.7,22.1
자본총계,409.7,326.2,267.4,376.5,370.0,-1.7
지배주주지분,388.3,311.9,263.3,363.0,290.5,-20.0
자본금,172.3,172.3,174.0,334.0,334.0,0.0
신종자본증권,,,,,,
자본잉여금,148.9,150.0,123.7,239.1,363.7,52.1
기타자본,-10.9,-10.9,-11.5,-11.5,-0.0,100.0
기타포괄이익누계액,-2.3,0.8,4.2,-1.2,7.9,771.3
이익잉여금,80.3,-0.3,-27.1,-197.4,-415.1,-110.3
*(지배)당기순이익,14.2,-15.8,-43.1,-168.8,-216.3,-28.1
비지배주주지분,21.4,14.3,4.1,13.5,79.5,490.8
*(비지배)당기순이익,30.0,31.2,25.1,-54.5,-66.1,-21.4
수권주식수,"400,000","400,000","400,000","400,000","400,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"34,459","34,459","34,790","66,790","66,790",0
보통주,"34,459","34,459","34,790","66,790","66,790",0
우선주,,,,,,
