항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"50,516.0","48,056.1","50,001.1","56,216.3","68,818.7",22.4
유동자산,"22,019.6","17,723.9","20,149.3","24,566.0","28,016.4",14.1
재고자산,"5,744.6","3,476.8","4,279.0","3,885.6","5,336.8",37.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,"1,116.3","3,033.1","9,208.6","8,150.0",-11.5
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,856.7,508.5,557.6,21.4,66.2,209.9
단기금융자산,"1,160.2","3,112.1","2,973.0","1,888.1","2,110.9",11.8
매출채권및기타채권,"9,312.3","7,961.6","6,948.4","7,659.2","9,728.8",27.0
당기법인세자산(선급법인세),11.2,0.3,3.7,3.1,4.8,54.1
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,"2,004.5",662.5,544.8,553.5,727.3,31.4
현금및현금성자산,"2,930.2",885.8,"1,452.7","1,325.8","1,891.6",42.7
매각예정비유동자산및처분자산,,,357.0,20.8,,
비유동자산,"28,496.3","30,332.1","29,851.7","31,650.4","40,802.3",28.9
유형자산,"13,192.1","11,285.4","10,265.8","10,387.8","11,637.6",12.0
무형자산,"3,068.3","2,697.7","1,138.7","1,152.8","1,499.4",30.1
비유동생물자산,,,,,,
투자부동산,313.7,,,,,
투자자산,"11,445.4","15,952.3","12,472.4","15,012.6","22,909.4",52.6
장기매출채권및기타채권,,,,,,
이연법인세자산,77.8,19.6,477.6,72.8,117.1,60.9
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,399.1,377.1,"5,497.2","5,024.3","4,638.8",-7.7
기타금융업자산,,,,,,
*순자산1,"21,436.0","23,185.7","23,232.1","26,163.6","30,693.1",17.3
*순자산2,"18,367.7","20,488.0","22,093.4","25,010.8","29,193.7",16.7
부채총계,"29,080.0","24,870.4","26,768.9","30,052.7","38,125.6",26.9
유동부채,"15,773.7","16,971.6","16,847.4","14,544.7","19,774.7",36.0
단기사채,,,,,,
단기차입금,"8,449.4","7,344.4","6,466.0","7,067.4","12,444.9",76.1
유동성장기부채,"1,300.0","2,398.6","2,739.2","1,345.6","3,212.1",138.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,849.2,"2,508.1","2,134.6","1,114.1",330.8,-70.3
매입채무및기타채무,"4,771.4","4,226.1","4,369.9","4,459.2","3,098.3",-30.5
유동종업원급여충당부채,,,,,,
단기충당부채,9.5,,,,,
당기법인세부채(미지급법인세),298.4,273.2,"1,011.8",420.1,562.6,33.9
계약부채,,,,,37.9,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,95.7,221.1,125.9,138.3,88.1,-36.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"13,306.3","7,898.8","9,921.5","15,508.0","18,350.9",18.3
사채,"7,305.0","4,481.6","3,880.8","9,569.8","12,062.6",26.1
장기차입금,"3,457.7",576.0,679.3,663.9,415.0,-37.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,523.1,952.8,"4,753.3","3,975.5","4,221.0",6.2
장기매입채무및기타채무,118.3,32.9,34.8,36.7,39.6,7.8
비유동종업원급여충당부채,87.6,81.3,64.7,52.3,63.2,20.8
장기충당부채,53.7,0.3,0.3,0.3,0.8,121.3
이연법인세부채,"1,760.9","1,772.7",507.1,"1,208.5","1,545.8",27.9
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,2.0,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,1.3,1.2,1.1,1.0,-9.6
기타금융업부채,,,,,,
*이자발생부채,"21,350.0","14,800.6","18,156.1","22,292.0","31,539.8",41.5
*순부채,"17,563.1","12,089.9","13,112.7","11,436.3","21,432.0",87.4
*CAPEX,"1,940.6","2,558.5","1,118.4",845.0,"2,033.5",140.7
자본총계,"21,436.0","23,185.7","23,232.1","26,163.6","30,693.1",17.3
지배주주지분,"10,935.8","14,495.1","16,826.6","19,469.9","24,132.9",23.9
자본금,704.1,"1,116.8","1,116.8","1,116.8","1,116.8",0.0
신종자본증권,,,,,,
자본잉여금,"2,293.8","5,138.5","6,021.2","6,196.6","6,905.8",11.4
기타자본,"-11,016.5","-11,020.9","-11,095.4","-11,082.1","-11,884.5",-7.2
기타포괄이익누계액,583.5,737.4,-2.9,-27.5,"2,870.6","10,523.6"
이익잉여금,"18,370.9","18,523.4","20,787.0","23,266.1","25,124.2",8.0
*(지배)당기순이익,"7,179.1",707.6,"1,803.8","2,670.0","2,129.0",-20.3
비지배주주지분,"10,500.2","8,690.6","6,405.5","6,693.7","6,560.2",-2.0
*(비지배)당기순이익,832.6,269.2,698.1,884.5,594.0,-32.9
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"12,143","20,396","20,396","20,396","20,396",0
보통주,"10,784","19,038","19,038","19,038","19,038",0
우선주,"1,358","1,358","1,358","1,358","1,358",0
