항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,576.3","2,847.6","3,222.7","3,348.4","3,508.3",4.8
유동자산,"1,752.4","2,104.0","2,178.0","2,433.1","2,396.3",-1.5
재고자산,36.5,18.9,41.9,50.0,43.1,-13.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,73.4,318.4,100.5,53.7,62.5,16.3
매출채권및기타채권,797.9,897.5,"1,001.2","1,042.8",942.7,-9.6
당기법인세자산(선급법인세),,,21.0,0.4,1.8,305.4
계약자산,,4.9,12.3,6.8,14.2,109.5
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,59.0,35.8,43.1,76.6,66.0,-13.8
현금및현금성자산,785.5,828.6,958.1,"1,202.8","1,266.0",5.3
매각예정비유동자산및처분자산,,,,,,
비유동자산,824.0,743.6,"1,044.8",915.3,"1,112.0",21.5
유형자산,613.1,525.3,803.2,648.7,739.2,13.9
무형자산,12.5,10.5,9.2,9.3,10.5,13.7
비유동생물자산,,,,,,
투자부동산,11.2,11.1,10.9,10.7,10.5,-1.6
투자자산,94.0,101.7,126.3,124.9,124.6,-0.3
장기매출채권및기타채권,75.6,48.8,51.4,74.6,176.2,136.2
이연법인세자산,12.3,40.8,19.9,12.8,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,5.2,5.5,23.9,34.3,50.9,48.7
기타금융업자산,,,,,,
*순자산1,"1,562.4","1,747.6","1,938.8","1,915.4","2,043.9",6.7
*순자산2,"1,549.9","1,737.1","1,929.6","1,906.1","2,033.4",6.7
부채총계,"1,014.0","1,100.0","1,283.9","1,433.0","1,464.3",2.2
유동부채,996.7,"1,090.2","1,266.1","1,359.6","1,450.3",6.7
단기사채,,,392.3,402.0,402.0,0.0
단기차입금,259.5,235.2,220.0,350.0,360.0,2.9
유동성장기부채,50.0,,,,50.0,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,17.7,20.2,17.9,-11.7
매입채무및기타채무,542.1,659.7,580.4,455.3,414.7,-8.9
유동종업원급여충당부채,,,,,,
단기충당부채,,59.8,35.7,87.4,53.8,-38.4
당기법인세부채(미지급법인세),46.9,86.8,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,98.1,48.8,20.1,44.7,151.9,239.8
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,17.3,9.8,17.8,73.4,14.1,-80.8
사채,,,,,,
장기차입금,,,,50.0,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,5.6,11.1,7.0,-36.8
장기매입채무및기타채무,0.4,2.2,0.1,2.1,0.0,-97.9
비유동종업원급여충당부채,8.3,5.5,9.8,7.2,,
장기충당부채,8.7,2.2,2.3,2.9,2.4,-19.7
이연법인세부채,,,,,4.6,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,309.5,235.2,635.5,833.3,836.9,0.4
*순부채,-540.1,-907.4,-421.0,-421.7,-490.2,-16.3
*CAPEX,140.7,232.7,575.1,180.5,239.2,32.5
자본총계,"1,562.4","1,747.6","1,938.8","1,915.4","2,043.9",6.7
지배주주지분,"1,562.3","1,747.7","1,938.9","1,915.5","2,043.7",6.7
자본금,57.5,57.5,57.5,57.5,57.5,0.0
신종자본증권,,,,,,
자본잉여금,470.8,470.8,478.1,478.1,478.1,0.0
기타자본,-30.5,-30.5,-30.5,-30.5,-30.5,0.0
기타포괄이익누계액,-51.4,-23.8,-1.1,-31.3,49.1,256.8
이익잉여금,"1,115.9","1,273.6","1,435.0","1,441.7","1,489.6",3.3
*(지배)당기순이익,171.0,187.4,190.5,20.4,46.6,127.7
비지배주주지분,0.1,-0.1,-0.1,-0.1,0.2,254.6
*(비지배)당기순이익,-0.0,-0.1,-0.0,-0.0,0.3,"1,355.5"
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"11,500","11,500","11,500","11,500","11,500",0
보통주,"11,500","11,500","11,500","11,500","11,500",0
우선주,,,,,,
