항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"7,444.5","7,463.8","7,721.3","8,025.0","9,622.3",19.9
*내수,,,"6,137.4","8,025.0",,
*수출,,,"1,583.9",,,
매출원가,"6,242.3","6,459.3","6,790.5","6,647.6","8,120.0",22.1
매출총이익,"1,202.2","1,004.5",930.8,"1,377.3","1,502.3",9.1
판매비와관리비,540.7,542.5,595.7,587.7,740.0,25.9
영업이익,661.5,462.0,335.1,789.7,762.3,-3.5
*기타영업손익,,,,,,
영업이익(발표기준),661.5,462.0,335.1,789.7,762.3,-3.5
*[구K-IFRS]영업이익,,,,,,
금융수익,29.3,32.1,35.7,29.7,30.4,2.1
금융원가,7.7,1.8,2.9,2.2,8.7,292.7
기타영업외손익,-46.6,12.3,18.8,-42.9,75.6,276.2
"종속기업,공동지배기업및관계기업관련손익",4.6,3.4,3.6,2.5,4.1,63.0
법인세비용차감전계속사업이익,641.1,507.9,390.4,776.8,863.6,11.2
법인세비용,142.9,111.9,71.7,199.6,234.8,17.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,498.2,396.0,318.7,577.2,628.8,8.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,498.2,396.0,318.7,577.2,628.8,8.9
기타포괄이익,186.3,-169.8,-53.9,66.8,223.0,233.8
총포괄이익,684.4,226.3,264.8,644.0,851.8,32.3
*주당계속사업이익,"4,783","3,803","3,062","5,585","6,100",9
*주당순이익,"4,783","3,803","3,062","5,585","6,100",9
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"4,783","3,803","3,062","5,585","6,100",9
*(지배주주지분)주당순이익,"4,783","3,803","3,062","5,585","6,100",9
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
