항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,994.0,950.2,813.1,753.8,485.1,-35.6
유동자산,674.8,619.3,475.9,470.0,299.9,-36.2
재고자산,185.7,170.4,139.1,129.4,112.3,-13.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,128.7,113.2,117.4,48.2,73.5,52.5
매출채권및기타채권,304.6,256.2,139.0,55.4,43.9,-20.9
당기법인세자산(선급법인세),0.9,0.2,0.4,4.2,0.3,-92.1
계약자산,,,,,,
반품(환불)자산,,1.1,1.2,4.2,3.4,-18.3
배출권,,,,,,
기타유동자산,25.4,27.3,4.2,10.9,7.1,-34.7
현금및현금성자산,29.4,50.9,28.8,217.7,59.4,-72.7
매각예정비유동자산및처분자산,,,45.8,,,
비유동자산,319.2,330.9,337.1,283.7,185.2,-34.7
유형자산,191.3,183.5,190.7,137.5,77.4,-43.7
무형자산,33.2,33.1,28.4,24.7,22.5,-8.8
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,14.3,34.1,28.8,43.2,41.9,-2.9
장기매출채권및기타채권,70.5,58.0,48.4,43.7,36.8,-15.8
이연법인세자산,10.0,22.2,40.8,34.7,3.8,-89.1
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.0,0.0,0.0,0.0,2.8,"32,097.7"
기타금융업자산,,,,,,
*순자산1,593.1,527.8,351.9,295.2,219.7,-25.6
*순자산2,560.0,494.7,323.6,270.5,197.2,-27.1
부채총계,400.9,422.4,461.1,458.6,265.4,-42.1
유동부채,368.8,375.0,377.8,403.9,234.9,-41.8
단기사채,,,,,,
단기차입금,24.0,75.0,67.0,71.0,53.0,-25.4
유동성장기부채,,,9.2,1.7,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,24.3,21.9,15.4,-29.9
매입채무및기타채무,319.5,287.2,235.0,284.0,140.4,-50.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),19.5,1.9,0.0,,,
계약부채,,,,,,
반품(환불)부채,,3.3,3.1,9.1,7.7,-15.8
배출부채,,,,,,
기타유동부채,5.9,7.6,39.3,16.1,18.4,14.0
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,32.0,47.5,83.3,54.7,30.5,-44.3
사채,,,,,,
장기차입금,9.2,20.8,1.7,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,2.3,2.3,60.5,45.3,22.7,-49.9
장기매입채무및기타채무,,,,,0.2,
비유동종업원급여충당부채,7.7,9.1,3.5,2.1,0.9,-55.3
장기충당부채,1.0,,,,1.2,
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,11.8,15.2,17.7,7.4,5.5,-25.0
기타금융업부채,,,,,,
*이자발생부채,33.2,95.8,160.3,137.6,88.8,-35.5
*순부채,-112.0,-46.2,27.1,-120.4,-40.6,66.3
*CAPEX,60.8,51.7,35.7,13.1,4.0,-69.6
자본총계,593.1,527.8,351.9,295.2,219.7,-25.6
지배주주지분,593.1,527.8,351.9,294.9,220.0,-25.4
자본금,80.3,80.3,80.3,80.3,80.3,0.0
신종자본증권,,,,,,
자본잉여금,161.0,161.0,161.0,161.0,161.0,0.0
기타자본,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
기타포괄이익누계액,0.2,16.7,16.4,30.1,24.1,-19.8
이익잉여금,351.6,269.8,94.2,23.4,-45.5,-294.0
*(지배)당기순이익,40.3,-77.5,-172.2,-76.5,-72.2,5.7
비지배주주지분,,,,0.3,-0.3,-184.9
*(비지배)당기순이익,,,,-0.0,-0.6,"-4,546.6"
수권주식수,"61,000","61,000","61,000","61,000","61,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"16,068","16,068","16,068","16,068","16,068",0
보통주,"16,068","16,068","16,068","16,068","16,068",0
우선주,,,,,,
