항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,597.5","2,052.6","1,998.7","1,678.3","2,481.9",47.9
유동자산,831.7,393.7,657.5,303.0,355.6,17.4
재고자산,79.8,81.7,141.9,137.2,167.7,22.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,8.8,0.5,76.1,23.1,35.9,55.3
매출채권및기타채권,593.3,167.4,384.6,98.8,92.5,-6.5
당기법인세자산(선급법인세),,3.2,0.9,0.8,0.1,-92.3
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,25.6,55.1,49.1,19.7,17.9,-8.9
현금및현금성자산,124.2,85.7,4.9,23.4,41.6,77.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,765.8","1,658.9","1,341.2","1,375.3","2,126.3",54.6
유형자산,578.9,513.9,173.3,194.2,169.5,-12.7
무형자산,11.2,11.4,12.5,14.9,15.0,0.5
비유동생물자산,,,,,,
투자부동산,996.7,988.9,982.0,977.2,"1,829.9",87.3
투자자산,140.5,135.9,132.2,145.4,79.0,-45.6
장기매출채권및기타채권,,,,,,
이연법인세자산,8.8,8.8,41.3,42.8,32.5,-23.9
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,29.7,,,0.8,0.4,-53.2
기타금융업자산,,,,,,
*순자산1,"1,391.5","1,250.5",906.4,905.7,952.8,5.2
*순자산2,"1,380.3","1,239.1",894.0,890.8,937.9,5.3
부채총계,"1,206.0",802.1,"1,092.3",772.6,"1,529.1",97.9
유동부채,774.2,359.2,642.4,394.0,541.4,37.4
단기사채,,,,,,
단기차입금,365.6,212.7,284.3,172.9,302.4,74.9
유동성장기부채,11.4,12.0,14.7,17.6,20.4,15.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,0.2,,3.2,6.3,5.0,-20.4
매입채무및기타채무,387.9,129.5,331.1,185.0,192.7,4.1
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),6.0,0.8,3.0,8.1,2.7,-67.3
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,3.1,4.2,6.0,3.9,18.2,364.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,431.8,442.9,449.9,378.6,987.7,160.8
사채,,,,,,
장기차입금,150.0,152.0,146.3,131.3,715.1,444.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,11.1,8.5,6.5,-24.1
장기매입채무및기타채무,91.5,95.5,95.5,44.4,72.1,62.6
비유동종업원급여충당부채,0.6,3.3,5.0,3.7,3.0,-18.0
장기충당부채,,,,,,
이연법인세부채,189.6,192.2,192.1,190.8,190.9,0.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,527.0,376.8,459.6,333.8,"1,046.8",213.6
*순부채,397.9,291.0,384.2,295.0,"1,002.0",239.7
*CAPEX,109.9,25.1,29.2,23.0,12.3,-46.7
자본총계,"1,391.5","1,250.5",906.4,905.7,952.8,5.2
지배주주지분,"1,391.3","1,244.5",900.0,899.0,945.5,5.2
자본금,59.1,59.1,59.1,59.1,59.1,0.0
신종자본증권,,,,,,
자본잉여금,846.6,846.6,846.6,846.6,846.6,0.0
기타자본,-60.7,-60.7,-60.7,-79.1,-98.7,-24.7
기타포괄이익누계액,1.4,-0.4,-0.8,-2.0,2.2,206.8
이익잉여금,544.9,399.8,55.8,74.4,136.3,83.1
*(지배)당기순이익,-82.4,-139.1,-343.6,27.3,74.2,171.5
비지배주주지분,0.2,6.1,6.4,6.6,7.3,10.2
*(비지배)당기순이익,0.0,-0.0,0.2,0.4,0.5,21.5
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"11,829","11,829","11,829","11,829","11,829",0
보통주,"11,829","11,829","11,829","11,829","11,829",0
우선주,,,,,,
