항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,563.7","2,768.9","2,987.8","3,128.0","2,968.5",-5.1
유동자산,"1,426.9","1,587.1","1,796.0","1,958.7","1,723.7",-12.0
재고자산,134.6,164.6,168.7,150.5,157.9,5.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,60.6,99.9,203.9,245.2,170.4,-30.5
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,189.2,,,,
상각후원가측정금융자산,,,120.4,65.2,150.2,130.5
단기금융자산,547.3,325.6,410.0,485.3,410.0,-15.5
매출채권및기타채권,458.5,601.6,609.5,778.0,739.9,-4.9
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,30.1,26.5,43.8,26.2,16.3,-37.8
현금및현금성자산,196.0,179.8,239.7,208.5,78.9,-62.1
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,136.8","1,181.8","1,191.8","1,169.3","1,244.8",6.5
유형자산,242.1,254.8,260.9,255.5,277.8,8.7
무형자산,9.3,8.9,8.6,7.9,3.7,-53.1
비유동생물자산,,,,,,
투자부동산,100.3,98.3,96.3,94.3,49.7,-47.3
투자자산,762.3,768.7,748.6,747.2,858.3,14.9
장기매출채권및기타채권,,,,,,
이연법인세자산,0.8,4.5,15.6,1.2,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,22.1,46.7,61.8,63.2,55.3,-12.6
기타금융업자산,,,,,,
*순자산1,"1,676.8","1,840.6","1,907.5","2,113.8","2,207.1",4.4
*순자산2,"1,667.5","1,831.7","1,898.9","2,106.0","2,203.4",4.6
부채총계,886.9,928.3,"1,080.3","1,014.2",761.4,-24.9
유동부채,826.8,862.4,954.2,898.5,623.6,-30.6
단기사채,,,,,,
단기차입금,75.0,75.0,75.0,75.0,60.0,-20.0
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,6.2,5.3,3.5,-33.1
매입채무및기타채무,645.4,728.8,789.5,733.1,491.2,-33.0
유동종업원급여충당부채,,,,,,
단기충당부채,,,,18.6,17.5,-5.7
당기법인세부채(미지급법인세),51.7,38.0,35.2,29.3,28.3,-3.5
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,54.7,20.7,48.4,37.2,23.0,-38.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,60.1,65.9,126.1,115.7,137.8,19.1
사채,,,,,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,45.6,38.4,36.7,-4.5
장기매입채무및기타채무,22.6,,17.4,4.9,12.2,151.4
비유동종업원급여충당부채,20.4,28.2,32.9,11.0,15.2,38.3
장기충당부채,17.1,15.1,30.3,61.5,57.0,-7.2
이연법인세부채,,,,,7.4,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,22.6,,,9.3,
기타금융업부채,,,,,,
*이자발생부채,75.0,75.0,90.6,82.3,65.8,-20.1
*순부채,-726.8,-719.4,-883.4,-921.8,-743.8,19.3
*CAPEX,11.3,18.9,13.7,4.4,17.0,283.9
자본총계,"1,676.8","1,840.6","1,907.5","2,113.8","2,207.1",4.4
지배주주지분,"1,644.6","1,797.3","1,906.1","2,110.7","2,207.1",4.6
자본금,125.0,125.0,125.0,125.0,125.0,0.0
신종자본증권,,,,,,
자본잉여금,239.0,239.0,239.0,239.0,239.0,0.0
기타자본,-14.6,-43.5,-58.1,-87.0,-117.4,-35.0
기타포괄이익누계액,6.1,-8.4,-52.6,25.3,51.1,101.9
이익잉여금,"1,289.2","1,485.2","1,652.8","1,808.3","1,909.4",5.6
*(지배)당기순이익,214.8,208.0,215.7,186.0,139.3,-25.1
비지배주주지분,32.2,43.3,1.4,3.2,,
*(비지배)당기순이익,-0.4,-1.7,-0.4,1.8,0.0,-99.8
수권주식수,"40,000","40,000","40,000","40,000","40,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"25,000","25,000","25,000","25,000","25,000",0
보통주,"25,000","25,000","25,000","25,000","25,000",0
우선주,,,,,,
