항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,123.0","2,201.1","2,219.8","2,259.5","2,933.7",29.8
유동자산,918.2,893.4,915.2,967.5,"1,261.4",30.4
재고자산,495.9,519.7,563.6,573.3,597.5,4.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,27.9,0.1,8.9,19.4,119.3
단기금융자산,37.1,3.1,,0.5,0.1,-86.7
매출채권및기타채권,257.1,256.7,311.6,307.5,297.7,-3.2
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,53.7,45.5,23.2,31.6,18.2,-42.4
현금및현금성자산,74.4,40.4,16.7,45.7,111.9,144.8
매각예정비유동자산및처분자산,,,,,216.6,
비유동자산,"1,204.8","1,307.7","1,304.6","1,292.0","1,672.3",29.4
유형자산,522.4,527.3,535.1,511.5,581.8,13.8
무형자산,14.7,14.7,14.7,10.6,10.6,0.0
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,657.2,756.7,749.6,761.2,"1,078.1",41.6
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,10.5,9.1,5.3,8.8,1.7,-80.3
기타금융업자산,,,,,,
*순자산1,931.8,"1,052.9","1,076.6","1,055.7","1,359.8",28.8
*순자산2,917.1,"1,038.2","1,062.0","1,045.1","1,349.2",29.1
부채총계,"1,191.2","1,148.2","1,143.2","1,203.8","1,573.9",30.7
유동부채,"1,155.0","1,040.0","1,047.9",898.2,999.9,11.3
단기사채,,,,,,
단기차입금,"1,007.1",951.6,864.7,753.2,740.7,-1.7
유동성장기부채,49.0,0.6,60.6,51.2,33.0,-35.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,1.7,1.1,7.0,8.8,5.5,-37.3
매입채무및기타채무,79.8,77.7,108.6,80.3,76.1,-5.2
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),2.8,3.8,3.1,0.3,1.2,362.6
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,14.6,5.2,3.8,4.4,6.5,47.3
매각예정으로분류된처분자산에포함된부채,,,,,136.9,
비유동부채,36.2,108.2,95.3,305.7,574.0,87.8
사채,,,,199.5,449.2,125.1
장기차입금,2.3,52.7,35.8,23.3,3.9,-83.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,2.2,0.4,0.4,8.9
장기매입채무및기타채무,,0.0,0.0,0.0,1.6,"8,542.9"
비유동종업원급여충당부채,,,,,,
장기충당부채,,,,,,
이연법인세부채,33.5,55.1,56.9,82.4,118.9,44.3
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,0.5,0.4,0.4,,,
기타금융업부채,,,,,,
*이자발생부채,"1,058.4","1,004.9",965.5,"1,027.3","1,226.8",19.4
*순부채,984.0,936.6,948.7,972.6,"1,095.5",12.6
*CAPEX,5.5,9.3,20.4,6.8,22.5,229.8
자본총계,931.8,"1,052.9","1,076.6","1,055.7","1,359.8",28.8
지배주주지분,881.3,"1,002.6","1,025.1","1,005.6","1,328.8",32.1
자본금,237.4,237.4,237.4,237.4,237.4,0.0
신종자본증권,,,,,,
자본잉여금,246.0,246.0,246.0,253.3,253.3,0.0
기타자본,-29.9,-29.9,-29.9,,,
기타포괄이익누계액,247.9,300.7,300.3,301.2,476.8,58.3
이익잉여금,179.8,248.3,271.2,213.7,361.3,69.0
*(지배)당기순이익,18.4,70.4,31.1,-54.7,147.8,370.3
비지배주주지분,50.5,50.3,51.5,50.1,31.0,-38.1
*(비지배)당기순이익,1.2,0.1,0.3,-1.8,-23.7,"-1,184.4"
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"47,475","47,475","47,475","47,475","47,475",0
보통주,"47,475","47,475","47,475","47,475","47,475",0
우선주,,,,,,
