항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"24,117.0","24,453.8","24,485.5","23,155.6","28,990.0",25.2
유동자산,"12,321.2","12,848.3","12,851.8","11,716.1","17,114.9",46.1
재고자산,"5,924.1","6,466.8","6,152.0","4,571.5","8,413.4",84.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,291.4,375.9,561.7,651.2,15.9
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,106.3,138.4,257.9,65.5,-74.6
단기금융자산,593.6,6.4,13.0,8.8,6.9,-21.4
매출채권및기타채권,"4,776.5","4,701.9","4,864.8","4,320.6","5,435.5",25.8
당기법인세자산(선급법인세),21.9,27.0,41.8,60.8,16.8,-72.4
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,137.6,118.5,63.5,64.8,182.5,181.7
현금및현금성자산,867.5,"1,118.2","1,202.4","1,870.1","2,343.1",25.3
매각예정비유동자산및처분자산,,11.7,,,,
비유동자산,"11,795.8","11,605.5","11,633.7","11,439.5","11,875.0",3.8
유형자산,"8,994.0","9,818.7","9,838.5","9,768.3","9,994.7",2.3
무형자산,431.9,154.8,120.3,110.2,106.9,-3.0
비유동생물자산,,,,,,
투자부동산,313.6,430.4,454.1,425.9,446.5,4.8
투자자산,"1,171.9",954.7,933.3,770.8,801.8,4.0
장기매출채권및기타채권,634.4,79.1,78.0,76.0,126.1,66.0
이연법인세자산,242.5,128.9,72.0,63.0,180.4,186.4
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,7.5,38.9,137.5,225.3,218.7,-2.9
기타금융업자산,,,,,,
*순자산1,"12,691.2","13,526.0","13,523.5","13,307.2","15,866.5",19.2
*순자산2,"12,259.3","13,371.2","13,403.1","13,197.0","15,759.6",19.4
부채총계,"11,425.8","10,927.8","10,962.0","9,848.4","13,123.5",33.3
유동부채,"8,819.5","8,089.0","7,697.9","6,707.4","9,285.0",38.4
단기사채,,,,,899.7,
단기차입금,"4,593.7","4,278.7","4,344.4","3,397.4","4,860.1",43.0
유동성장기부채,985.5,938.8,694.4,748.9,58.0,-92.3
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,5.3,2.7,3.0,0.0,1.7,"17,108.7"
매입채무및기타채무,"2,878.6","2,710.1","2,334.6","2,319.5","2,847.2",22.8
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),332.3,95.9,230.6,133.4,483.2,262.3
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,24.3,62.8,90.8,108.3,135.0,24.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"2,606.3","2,838.8","3,264.1","3,141.0","3,838.5",22.2
사채,"1,197.3",599.0,898.0,"1,497.2","1,397.2",-6.7
장기차입금,180.5,828.6,786.5,234.7,980.4,317.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,16.6,128.2,202.8,150.9,140.4,-7.0
장기매입채무및기타채무,29.1,30.8,44.1,42.2,39.0,-7.5
비유동종업원급여충당부채,21.1,21.3,73.5,84.0,69.7,-17.0
장기충당부채,,,,,,
이연법인세부채,"1,151.9","1,228.9","1,257.3","1,129.6","1,208.9",7.0
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,9.9,2.0,1.9,2.4,2.9,20.7
기타금융업부채,,,,,,
*이자발생부채,"6,973.6","6,772.4","6,916.4","6,028.3","8,335.4",38.3
*순부채,"5,522.7","5,256.6","5,199.7","3,338.6","5,275.5",58.0
*CAPEX,654.3,495.6,435.6,621.9,591.5,-4.9
자본총계,"12,691.2","13,526.0","13,523.5","13,307.2","15,866.5",19.2
지배주주지분,"12,370.3","9,412.7","9,649.4","9,758.5","12,042.6",23.4
자본금,300.0,207.1,207.1,207.1,207.1,0.0
신종자본증권,,,,,,
자본잉여금,297.8,"-5,654.8",600.0,600.0,600.0,0.0
기타자본,-23.6,-14.2,242.2,588.5,726.6,23.5
기타포괄이익누계액,262.5,174.9,284.0,-94.4,282.4,399.1
이익잉여금,"11,533.6","14,699.7","8,316.1","8,457.4","10,226.6",20.9
*(지배)당기순이익,254.9,"3,164.5",-30.7,170.8,"1,759.6",930.2
비지배주주지분,320.9,"4,113.3","3,874.1","3,548.6","3,823.9",7.8
*(비지배)당기순이익,36.0,63.2,178.2,166.9,506.9,203.7
수권주식수,"12,000","12,000","12,000","12,000","12,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"6,000","4,142","4,142","4,142","4,142",0
보통주,"6,000","4,142","4,142","4,142","4,142",0
우선주,,,,,,
