항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,985.3","2,008.6","2,014.0","2,144.0","2,194.7",2.4
유동자산,549.6,579.3,598.6,565.0,644.3,14.0
재고자산,121.5,146.7,157.8,167.9,210.8,25.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,,,,17.0,49.6,191.5
매출채권및기타채권,422.6,303.5,340.2,348.8,324.0,-7.1
당기법인세자산(선급법인세),,,0.7,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,2.5,1.3,1.3,5.4,10.8,99.5
현금및현금성자산,3.0,127.8,98.6,25.9,49.2,89.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,435.7","1,429.3","1,415.5","1,579.1","1,550.4",-1.8
유형자산,"1,352.4","1,327.5","1,314.5","1,352.2","1,369.6",1.3
무형자산,42.9,62.8,59.3,57.6,53.1,-7.8
비유동생물자산,,,,,,
투자부동산,28.3,27.6,27.3,27.1,26.9,-0.9
투자자산,11.0,5.0,10.8,137.2,92.4,-32.6
장기매출채권및기타채권,,5.3,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,1.1,1.1,3.5,5.0,8.4,68.0
기타금융업자산,,,,,,
*순자산1,"1,021.0","1,092.6","1,226.2","1,324.9","1,314.9",-0.8
*순자산2,978.1,"1,029.8","1,166.8","1,267.3","1,261.8",-0.4
부채총계,964.3,916.0,787.9,819.1,879.7,7.4
유동부채,742.5,731.3,668.7,692.7,839.0,21.1
단기사채,,,,,,
단기차입금,399.5,396.0,340.4,320.0,443.5,38.6
유동성장기부채,50.0,50.0,50.0,28.2,3.4,-88.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,2.0,3.3,125.7,"3,735.3"
매입채무및기타채무,265.6,257.2,237.6,279.2,230.1,-17.6
유동종업원급여충당부채,,,,,,
단기충당부채,,1.8,,,,
당기법인세부채(미지급법인세),27.5,26.3,38.7,62.0,32.8,-47.1
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,,,,,3.5,
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,221.8,184.8,119.2,126.4,40.7,-67.8
사채,,,,,,
장기차입금,154.3,104.3,54.3,15.1,16.1,6.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,0.4,77.3,1.3,-98.3
장기매입채무및기타채무,0.3,0.7,0.8,0.9,0.9,0.0
비유동종업원급여충당부채,19.6,35.3,14.7,,,
장기충당부채,,,,,,
이연법인세부채,47.5,44.4,49.0,33.1,22.4,-32.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,603.8,550.3,447.1,365.4,464.9,27.2
*순부채,600.8,422.5,348.5,339.4,414.1,22.0
*CAPEX,87.7,100.4,80.9,159.3,189.8,19.1
자본총계,"1,021.0","1,092.6","1,226.2","1,324.9","1,314.9",-0.8
지배주주지분,"1,021.0","1,092.6","1,226.2","1,324.9","1,314.9",-0.8
자본금,395.9,395.9,395.9,395.9,395.9,0.0
신종자본증권,,,,,,
자본잉여금,283.4,283.4,283.4,283.4,283.4,0.0
기타자본,,,,,-67.5,
기타포괄이익누계액,,,,,,
이익잉여금,341.8,413.4,546.9,645.7,703.2,8.9
*(지배)당기순이익,167.8,158.2,219.4,173.0,129.1,-25.4
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"15,000","30,000","30,000","30,000","30,000",0
1주당금액,"5,000","2,500","2,500","2,500","2,500",0
발행주식수,"7,917","15,835","15,835","15,835","15,835",0
보통주,"7,917","15,835","15,835","15,835","15,835",0
우선주,,,,,,
