항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,405.0","1,442.5","1,748.8","1,844.6","1,866.7",1.2
유동자산,564.9,667.0,799.9,841.4,872.0,3.6
재고자산,174.7,217.0,280.7,284.3,352.6,24.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,0.5,14.9,84.0,36.0,,
매출채권및기타채권,374.0,404.7,393.3,370.6,418.9,13.0
당기법인세자산(선급법인세),7.3,0.0,0.0,1.1,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,6.1,13.7,17.8,5.7,12.2,112.5
현금및현금성자산,2.4,16.8,24.1,101.3,88.3,-12.8
매각예정비유동자산및처분자산,,,,42.3,,
비유동자산,840.1,775.5,948.8,"1,003.2",994.7,-0.8
유형자산,803.6,711.6,852.6,892.3,887.6,-0.5
무형자산,11.3,11.3,8.5,12.6,14.2,12.7
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,0.0,0.0,0.0,1.4,3.8,169.0
장기매출채권및기타채권,17.4,13.4,11.7,1.8,7.2,305.8
이연법인세자산,7.8,39.2,34.1,45.0,32.6,-27.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.0,0.0,41.8,50.1,49.3,-1.6
기타금융업자산,,,,,,
*순자산1,911.4,785.3,861.3,831.7,838.8,0.8
*순자산2,900.2,774.0,852.8,819.2,824.6,0.7
부채총계,493.5,657.3,887.5,"1,012.8","1,027.9",1.5
유동부채,347.4,495.2,541.5,617.1,667.3,8.1
단기사채,,,,,,
단기차입금,168.0,302.0,332.0,348.0,370.4,6.4
유동성장기부채,13.0,13.0,14.3,91.9,88.2,-4.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,1.7,,,
매입채무및기타채무,163.8,176.4,183.7,149.9,202.8,35.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),,0.1,5.5,,2.5,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,1.7,1.0,2.7,0.6,0.7,21.2
기타유동부채,0.9,2.7,1.7,4.5,2.7,-40.7
매각예정으로분류된처분자산에포함된부채,,,,22.2,,
비유동부채,146.1,162.0,346.0,395.7,360.6,-8.9
사채,,,,,,
장기차입금,29.3,49.3,180.1,188.2,144.0,-23.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,1.1,8.3,5.1,-38.9
장기매입채무및기타채무,2.0,2.4,3.3,,,
비유동종업원급여충당부채,114.8,110.4,161.5,196.7,208.7,6.1
장기충당부채,,,,2.5,2.8,14.2
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,210.3,364.3,529.2,636.4,607.7,-4.5
*순부채,207.4,332.6,421.0,499.1,519.4,4.1
*CAPEX,50.5,94.0,173.6,121.0,36.7,-69.6
자본총계,911.4,785.3,861.3,831.7,838.8,0.8
지배주주지분,908.1,782.4,859.0,831.7,838.8,0.8
자본금,210.0,210.0,210.0,210.0,210.0,0.0
신종자본증권,,,,,,
자본잉여금,286.3,285.8,296.8,309.2,309.2,0.0
기타자본,-69.8,-74.9,,,,
기타포괄이익누계액,-0.7,-0.7,1.0,-1.1,1.8,260.7
이익잉여금,482.3,362.2,351.2,313.7,317.9,1.4
*(지배)당기순이익,-8.1,-88.0,23.3,-13.4,5.4,140.4
비지배주주지분,3.4,2.8,2.3,,,
*(비지배)당기순이익,-0.3,-0.9,-0.6,-0.3,,
수권주식수,"160,000","160,000","160,000","160,000","160,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"42,000","42,000","42,000","42,000","42,000",0
보통주,"42,000","42,000","42,000","42,000","42,000",0
우선주,,,,,,
