항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,605.8","3,856.4","3,749.4","3,783.8","4,254.4",12.4
유동자산,"1,613.8","1,815.9","1,682.5","1,382.0","1,589.2",15.0
재고자산,463.4,516.9,446.6,422.5,487.4,15.4
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,0.1,0.2,,,
상각후원가측정금융자산,,,,,,
단기금융자산,689.5,787.3,590.1,415.8,420.2,1.1
매출채권및기타채권,352.5,390.4,342.0,270.9,355.5,31.2
당기법인세자산(선급법인세),,,,,2.2,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,25.8,24.8,19.7,25.3,36.2,42.9
현금및현금성자산,82.7,96.3,283.8,247.4,280.3,13.3
매각예정비유동자산및처분자산,,,,,7.3,
비유동자산,"1,992.1","2,040.5","2,067.0","2,401.7","2,665.2",11.0
유형자산,483.7,509.5,512.8,703.8,839.0,19.2
무형자산,24.6,23.9,23.4,23.8,22.4,-5.8
비유동생물자산,,,,,,
투자부동산,6.5,6.2,5.9,5.5,5.2,-5.8
투자자산,"1,465.9","1,492.9","1,518.5","1,657.1","1,787.4",7.9
장기매출채권및기타채권,,,,,,
이연법인세자산,7.4,8.0,6.4,8.2,6.8,-17.7
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,4.0,0.2,,3.3,4.5,35.2
기타금융업자산,,,,,,
*순자산1,"2,773.6","2,880.7","2,966.6","2,961.6","3,083.5",4.1
*순자산2,"2,748.9","2,856.8","2,943.2","2,937.9","3,061.1",4.2
부채총계,832.3,975.7,782.8,822.1,"1,170.9",42.4
유동부채,520.7,591.8,459.2,463.7,649.8,40.1
단기사채,,,,,,
단기차입금,135.1,171.2,107.3,90.6,116.9,29.1
유동성장기부채,17.4,19.5,9.8,20.0,9.6,-52.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,5.3,5.2,4.4,-16.0
매입채무및기타채무,322.7,349.0,288.7,277.7,410.4,47.8
유동종업원급여충당부채,,,,,,
단기충당부채,,,2.6,1.7,2.4,35.5
당기법인세부채(미지급법인세),21.7,9.8,9.2,25.2,1.4,-94.5
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,23.8,42.4,36.3,43.3,104.8,142.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,311.5,383.9,323.6,358.5,521.0,45.4
사채,,,,,,
장기차입금,38.0,107.5,29.6,95.3,240.4,152.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,5.8,3.9,2.3,-41.1
장기매입채무및기타채무,,,,5.5,8.1,46.5
비유동종업원급여충당부채,,,2.0,,,
장기충당부채,,,,,,
이연법인세부채,273.5,276.4,286.3,253.8,270.3,6.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,190.5,298.2,157.7,214.9,373.6,73.9
*순부채,-581.6,-585.5,-716.3,-448.3,-326.8,27.1
*CAPEX,26.6,105.2,5.9,194.8,135.0,-30.7
자본총계,"2,773.6","2,880.7","2,966.6","2,961.6","3,083.5",4.1
지배주주지분,"2,773.6","2,880.7","2,966.6","2,961.6","3,083.5",4.1
자본금,110.0,110.0,110.0,110.0,110.0,0.0
신종자본증권,,,,,,
자본잉여금,37.3,37.3,37.3,37.3,37.3,0.0
기타자본,,,,,,
기타포괄이익누계액,751.8,761.0,799.0,699.1,748.1,7.0
이익잉여금,"1,874.4","1,972.4","2,020.3","2,115.2","2,188.1",3.4
*(지배)당기순이익,87.1,126.6,74.5,45.2,93.1,106.3
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"3,200","3,200","3,200","3,200","3,200",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"2,200","2,200","2,200","2,200","2,200",0
보통주,"2,200","2,200","2,200","2,200","2,200",0
우선주,,,,,,
